tax_year,filer_ein,filer_name,recipient_name,recipient_ein,recipient_address1,recipient_address2,recipient_city,recipient_state,recipient_country,recipient_postal,amount,purpose
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,BARD COLLEGE,,PO BOX 5000,,ANNANDALEONHUDSON,NY,,125045000,425455,"TO FACILITATE A GLOBAL PROGRAM THROUGH THE OPEN SOCIETY UNIVERSITY NETWORK FOR CURRICULAR, RESEARCH, AND OUTREACH PROJECTS FOR RETHINKING INTERNATIONAL ECONOMIC ISSUES"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,COMMUNITY VOICES HEARD,,115 EAST 106TH ST 3RD FL,,NEW YORK,NY,,10029,425000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CHOOSE LOVE INC,,40 WEST 37TH ST SUITE 1000,,NEW YORK,NY,,100187311,425000,TO SUPPORT REFUGEE-LED GROUPS IN LEBANON THROUGH A DONOR COMMUNITY OF PRACTICE
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,MONUMENT LAB,,1617 JFK BLVD SUITE 2034,,PHILADELPHIA,PA,,19103,420905,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,APCASO,,66/5 33 TOWER SUKHUMVIT 33 ROAD,KLONGTON NUA W,BANGKOK,,TH,10110,417000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,NEW VENTURE FUND,,1828 L STREET NW SUITE 300 - A,,WASHINGTON,DC,,20036,410000,"TO SUPPORT THE NARRATIVE INITIATIVE, A FISCALLY SPONSORED PROJECT OF THE GRANTEE, WHICH HELPS SOCIAL AND RACIAL JUSTICE MOVEMENTS LEVERAGE THE POWER OF NARRATIVE TO ACHIEVE LONG-TERM EQUITY GOALS"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,FRONT LINE THE INTERNATIONAL FOUNDATION FOR THE P,,SECOND FLOOR GRATTAN HOUSE TEMPLE,ROAD,BLACKROCK DUBLIN,,EI,00000,410000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,BELARUS FREE THEATER,,66 THE CUT,,LONDON,,UK,SE1 8LZ,405000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,TALLER SALUD,,PO BOX 524,,LOIZA,,RQ,00772,405000,TO STRENGTHEN AND REPLICATE ALTERNATIVES TO COMMUNITY SAFETY IN LOIZA AND SURROUNDING MUNICIPALITIES
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,THIRD SECTOR NEW ENGLAND INC,,89 SOUTH STREET SUITE 700,,BOSTON,MA,,021112670,400000,"TO SUPPORT THE WORKER'S JUSTICE PROJECT, A PROJECT OF THE GRANTEE, TO SPEARHEAD NEW WAYS OF WORKER ORGANIZING AND HELP LOW-INCOME WORKERS TO ACCESS BASIC LABOR RIGHTS"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,GLOBAL ALLIANCE FOR TAX JUSTICE,,AVENUE DU PARC ROYAL 3,,BRUSSELS,,BE,1020,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,SLEEPING GIANTS BRASIL,,AV GUIDO CALOI 1000BLOCO 5 - 40,ANDAR,SAO PAULO,,BR,05802-140,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,GESELLSCHAFT FR FREIHEITSRECHTE EV,,BOYENSTRABE 41,,BERLIN,,GM,10115,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,EUROPEAN CIVIC FORUM,,167 BD DE LA VILLETTE,,PARIS,,FR,75010,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ARIJ,,SKINDERGADE 23,,COPENHAGEN,,DA,1159,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ASOCIACION PRODUCTORA DE PERIODISMO INDEPENDIENTE,,MATA REDONDA FRENTE AL ESTADIO,NACIONAL MEDIOS I,SAN JOSE,,CS,00000,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,THE GLOBAL INITIATIVE AGAINST TRANSNATIONAL ORGANI,,AVENUE DE FRANCE 23 1202,,GENEVA,,SZ,00000,400000,TO SUPPORT THE GRANTEE'S RESEARCH AND NETWORK DEVELOPMENT AT THE INTERSECTION OF ORGANIZED CRIME AND DRUG POLICY REFORM
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CORPORACION TRANSPARENCIA POR COLOMBIA,,CARRERA 45A NO 93-61,,BOGOTA,,CO,6100822,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,PILLARS FUND,,200 WEST MADISON 3RD FLOOR,,CHICAGO,IL,,60606,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,FIRELIGHT MEDIA INC,,72 HAMILTON TERRACE,,NEW YORK,NY,,10031,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,BALTIMORE CORPS INC,,PO BOX 67348,,BALTIMORE,MD,,21215,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,PEN AMERICAN CENTER INC,,588 BROADWAY SUITE 303,,NEW YORK,NY,,10012,400000,TO SUPPORT PEN AMERICAN CENTER'S EFFORTS TO DEFEAT BOOK BANNING IN SCHOOLS AND LIBRARIES
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CRISIS ACTION LIMITED,,AUDREY HOUSE 16-20 ELY PLACE,,LONDON,,UK,EC1N 6SN,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,INSTITUTE FOR FREEDOMS,,119 11TH STREET,,BROOKLYN,NY,,11215,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,GUARDIANORG FOUNDATION,,900 17TH ST NW SUITE 250,,WASHINGTON,DC,,20006,400000,"TO SUPPORT GLOBAL REPORTING ON VACCINE EQUITY TO EDUCATE AND DRIVE IMPACT BY RAISING AWARENESS OF VACCINE JUSTICE, EXPOSING INEQUALITIES IN VACCINE ACCESS, AND HIGHLIGHTING INNOVATIONS IN ACCESS TO MEDICINE"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,VOICE OF THE EXPERIENCED,,4930 WASHINGTON AVE,,NEW ORLEANS,LA,,70125,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,HALEAKALA INC,,512 WEST 19TH STREET,,NEW YORK,NY,,10011,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,TALENT BEYOND BOUNDARIES,,2000 MASSACHUSETTS AVE NW,,WASHINGTON,DC,,20036,400000,TO PROMOTE SKILLED MIGRATION PATHWAYS FOR REFUGEES
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,HALEAKALA INC,,512 WEST 19TH STREET,,NEW YORK,NY,,10011,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ONLINE NEWS ASSOCIATION,,1111 NORTH CAPITOL STREET NE SIXTH,FLOOR,WASHINGTON,DC,,20002,400000,"TO SUPPORT THE PIVOT FUND, A PROJECT OF THE GRANTEE, FOR ITS WORK TO STRENGTHEN INDEPENDENT, HIGH-QUALITY, AND SUSTAINABLE NEWS THAT IS OWNED BY, LED BY, AND PRODUCED FOR COMMUNITIES OF COLOR"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CREATIVE TIME INC,,59 EAST 4TH STREET 6TH FLOOR,,NEW YORK,NY,,10003,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,RACE FORWARD,,145 EAST 57TH STREET FOURTH FLOOR,,NEW YORK,NY,,10022,400000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,IGARAPE INC,,100 CHURCH STREETSUITE 800,,NEW YORK,NY,,10007,400000,"TO GENERATE KNOWLEDGE PRODUCTS, MOBILIZE GLOBAL NETWORKS, AND SUPPORT STRATEGIC ADVOCACY ACROSS A RANGE OF SHARED THEMATIC PRIORITIES RELATED TO CLIMATE AND ENVIRONMENTAL GOVERNANCE, PEACE AND SECURITY GOVERNANCE, AMPLIFYING CIVIC SPACE, AND SAFEGUARDING THE DIGITAL SPACE"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,NATURAL RESOURCE GOVERNANCE INSTITUTE,,88 PINE STREET WALL STREET PLAZA,SUITE 540,NEW YORK,NY,,10005,400000,TO PROMOTE ECONOMIC JUSTICE AND DEVELOP RESEARCH AND TECHNICAL ANALYSIS OF THE EXTRACTIVE INDUSTRY IN CHILE
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,AMERICAN UNIVERSITY,,4400 MASSACHUSETTS AVENUE NW,,WASHINGTON,DC,,20016,400000,TO SUPPORT THE CENTER FOR MEDIA & SOCIAL IMPACT'S YES AND ... LAUGHTER LAB HOUSED AT AMERICAN UNIVERSITY
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ROCKEFELLER PHILANTHROPY ADVISORS INC,,90 CHURCH STREET FLOOR 1 NO 7082,,NEW YORK,NY,,10008,400000,"TO SUPPORT IRIS, A PROJECT OF THE GRANTEE, IN THEIR WORK TO LINK AND STRENGTHEN THE ORGANIZATIONS AND NETWORKS MAKING UP A GLOBAL NARRATIVE INFRASTRUCTURE"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CENTER FOR DEATH PENALTY LITIGATION,,123 WEST MAIN STREET SUITE 700,,DURHAM,NC,,277013228,395000,"TO SUPPORT THE INFRASTRUCTURE OF THE 8TH AMENDMENT PROJECT, A NATIONAL CAMPAIGN TO ABOLISH THE DEATH PENALTY, FISCALLY SPONSORED BY THE GRANTEE"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,SOROS FOUNDATION - MOLDOVA,,BULGARA STR 32,,CHISINAU,,MD,2001,394400,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,FUNDACION PARA EL BIENESTAR HUMANO,,CRA 49 N0 50-30 EDIFICIO LUCRECIO,VELEZ OF 70,MEDELLIN,,CO,00000,390000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,GLOBAL FRIENDS IN ACTION INC,,PO BOX 46333,,MADISON,WI,,53744,388417,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CENTER FOR GLOBAL DEVELOPMENT,,2055 L STREET NW 5TH FLOOR,,WASHINGTON,DC,,20036,375368,TO MONITOR THE MOVEMENT AND IMPACT OF SPECIAL DRAWING RIGHTS (SDR) ALLOCATIONS TO BENEFIT LOW-INCOME COUNTRIES BY ENSURING SDR'S ARE PUT TO MAXIMUM USE TO SUPPORT THE ECONOMIC RECOVERY FROM COVID
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,PROTEUS FUND INC,,15 RESEARCH DRIVE SUITE B,,AMHERST,MA,,01002,375000,"TO SUPPORT THE GRANTEE'S RISE TOGETHER FUND, A DONOR COLLABORATIVE WORKING TO FOSTER A STRONG AND INTERCONNECTED BLACK, ARAB, AFRICAN, MIDDLE EASTERN, MUSLIM, AND SOUTH ASIAN RIGHTS MOVEMENT"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CRIOLA,,AVENUE PRESIDENTE VARGAS 482,MEZZANINE 203 CENTE,RIO DE JANEIRO,,BR,20071-909,375000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,LADEKOJU FOUNDATION,,41 A IBOKUN ROAD,,OSOGBO,,NI,00000,375000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,TRANSPARENCY INTERNATIONAL EV,,ALT-MOABIT 96,,BERLIN,,GM,10559,375000,TO SUPPORT CIVIL SOCIETY'S CAPACITY TO COLLABORATE AND SCALE UP EFFORTS TO INCREASE CROSS-BORDER COOPERATION ON LEGAL ACCOUNTABILITY FOR CORRUPTION
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CENTER FOR AMERICAN PROGRESS,,1333 H STREET NW 10TH FLOOR,,WASHINGTON,DC,,20005,375000,TO RESEARCH COMMUNICATIONS STRATEGIES TO SUPPORT CRIMINAL JUSTICE REFORMS
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,PROTEUS FUND INC,,15 RESEARCH DRIVE SUITE B,,AMHERST,MA,,01002,375000,"TO SUPPORT THE GRANTEE'S RISE TOGETHER FUND, A DONOR COLLABORATIVE WORKING TO FOSTER A STRONG AND INTERCONNECTED BLACK, ARAB, AFRICAN, MIDDLE EASTERN, MUSLIM, AND SOUTH ASIAN RIGHTS MOVEMENT"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,MAGNUM CULTURAL FOUNDATION,,59 EAST 4TH STREET 7W,,NEW YORK,NY,,10003,374000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CENTRO DE INVESTIGACION Y DOCENCIA ECONOMICAS AC,,CARR MEXICO-TOLUCA 3655 ALTAVISTA,,CIUDAD DE MEXICO,,MX,01210,363000,"TO SUPPORT THE DRUG POLICY PROGRAM AS A PERMANENT, INTERDISCIPLINARY PROGRAM OF THE GRANTEE"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,GLOBAL HEALTH STRATEGIES,,38 EAST 32ND STREET 12TH FLOOR,,NEW YORK CITY,NY,,10016,358400,"TO HELP ACCELERATE DEVELOPMENT AND DELIVERY OF DIAGNOSTICS, VACCINES AND THERAPEUTICS FOR COVID-19"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,EQUALHEALTH INC,,PO BOX 1575,,BROOKLINE,MA,,02446,356250,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,UN WOMEN,,220 EAST 42ND STREET,,NEW YORK,NY,,10017,350000,TO SUPPORT THE GRANTEE'S WORK IN DEVELOPING LOCALLY-OWNED INTEGRATED CARE SYSTEMS
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,STEFAN BATORY FOUNDATION,,10A SAPIEZYNSKA STREET,,WARSAW,,PL,00 215,350000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,INSTITUTO DE REFERENCIA NEGRA PEREGUM,,RUA DA ABOLICAO 167,,SAO PAULO,,BR,01319-010,350000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CORPORACION MOVILIZATORIO,,CR 12 A 78-40 PISO 5,,BOGOTA,,CO,110221,350000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,SOCIETY FOR INTERNATIONAL DEVELOPMENT,,VIE DEGLI ETRUSCHI 7,,ROME,,IT,00000,350000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,SOS CORPO INSTITUTO FEMINISTA PARA A DEMOCRACIA,,RUA REAL DA TORRE 593,,RECIFE,,BR,50610-000,350000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,VIVA SALUD,,CHAUSSEE DE HAECHT 53,,BRUSSELS,,BE,1210,350000,TO SUPPORT PEOPLE'S HEALTH MOVEMENT IN PROMOTING EQUITABLE ACCESS TO ESSENTIAL HEALTH TECHNOLOGIES
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,L'ART RUE,,09 RUE BACH HAMBA,,MEDINA DE TUNIS,,TS,1009,350000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,GLOBAL NETWORK OF SEX WORK PROJECTS LTD,,THE MATRIX 62 NEWHAVEN ROAD,,EDINBURGH,,UK,EH6 5QB,350000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,THE CENTURY FOUNDATION,,1 WHITEHALL STREET,,NEW YORK,NY,,10004,350000,TO SUPPORT POLICY RESEARCH AND ADVOCACY WORK IN MENA
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,JUST VISION INC,,1835 7TH STREET NW 110,,WASHINGTON,DC,,20001,350000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,THE ASPEN INSTITUTE INC,,2300 N STREET NW STE 700,,WASHINGTON,DC,,20037,350000,"TO PROVIDE PROGRAMMATIC SUPPORT FOR THE ASPEN NEW VOICES FELLOWSHIP, A PROGRAM, OF THE GLOBAL INNOVATORS GROUP, WHICH AIMS TO INCREASE THE GLOBAL VISIBILITY AND INFLUENCE OF EXPERT VOICES FROM AFRICA, ASIA AND LATIN AMERICA CONTRIBUTING TO THE GLOBAL DISCUSSION ON DEVELOPMENT, INCLUDING HEALTH AND SOCIAL JUSTICE"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,HOPEWELL FUND,,1828 L STREET NW SUITE 300-D,,WASHINGTON,DC,,20036,350000,TO EDUCATE POLICYMAKERS AND THE PUBLIC ABOUT THE NEED FOR A TIMELY AND ACCURATE FDA REVIEW OF OVER-THE-COUNTER BIRTH CONTROL OPTIONS
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,THE ROCKY MOUNTAIN INSTITUTE,,22830 TWO RIVERS ROAD,,BASALT,CO,,81621,350000,"TO PROVIDE PROGRAM-LEVEL SUPPORT TO THE ROCKY MOUNTAIN INSTITUTE TO HELP ACCELERATE THE ENERGY TRANSITION IN ST. LUCIA AND THE CARIBBEAN, IN ORDER TO ENSURE A JUST RESPONSE TO CLIMATE CHANGE THAT RESPONDS TO THE NEEDS OF THESE CLIMATE VULNERABLE ISLAND COMMUNITIES"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CENTER FOR EUROPEAN POLICY ANALYSIS,,1275 PENNSYLVANIA AVE NW SUITE 400,,WASHINGTON,DC,,20004,350000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,LOCAL PROGRESS POLICY INSTITUTE,,128 SOUTH POTOMAC STREET,,BALTIMORE,MD,,21224,350000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,NEW YORK UNIVERSITY,,70 WASHINGTON SQUARE SOUTH,,NEW YORK,NY,,10012,350000,"TO PROVIDE PROGRAM SUPPORT TO THE MEDIA PLATFORM, JUST SECURITY, TO PROMOTE ENRICHING POLICY DEBATE AT THE INTERSECTION OF NATIONAL SECURITY, THE RULE OF LAW, RIGHTS, AND FREEDOMS"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,NATIONAL COUNCIL FOR INCARCERATED AND FORMERLY INC,,100R WARREN STREET,,ROXBURY,MA,,02119,350000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,THE FUND FOR GLOBAL HUMAN RIGHTS,,1301 CONNECTICUT AVE NWSTE 400,,WASHINGTON,DC,,20036,350000,TO SUPPORT HUMAN RIGHTS AND CIVIC SPACE IN NORTH AFRICA
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CENTRAL EUROPEAN UNIVERSITY,,224 WEST 57TH STREET 4TH FLOOR,,NEW YORK,NY,,10019,344540,"TO FUND PRE-COLLEGE, BA, MA, AND PHD PROGRAMS FOR ROMA STUDENTS AT CENTRAL EUROPEAN UNIVERSITY"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,OPEN SOCIETY FORUM - MONGOLIA,,JAMIYAN GUN STREET 5/1 SUKHBAATAR,DISTRICT,ULAANBAATAR,,MG,48,340248,"TO PROVIDE SUPPORT FOR NON-LOBBYING CHARITABLE ACTIVITIES INCLUDING GOVERNANCE AND POLICY ISSUE ACTIVITIES SUCH AS MONITORING ELECTIONS, EXPANDING ACCESS TO JUSTICE, PROMOTING TRANSPARENCY IN NATURAL RESOURCE REVENUES, INCREASING CITIZEN OVERSIGHT OF GOVERNMENT BUDGETS AND EXPENDITURES, AND STRENGTHENING THE CAPACITY OF ADVOCATES FOR INCLUSIVE EDUCATION"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,EL CENTRO DE ESTUDIOS LEGALES Y SOCIALES (CELS),,PIEDRAS 547 10PISO,,CIUDAD DE BUENOS AIRES,,AR,C1070AAK,340000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,MEHR DEMOKRATIE EV,,TEMPELHOF 3,,KRESSBERG,,GM,74594,339979,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,FUNDACION PROGRAMA SALVADORENO DE INVESTIGACION SO,,PASAJE SAGRADO CORAZON 821 COLONIA,ESCALON,SAN SALVADOR,,ES,1101,335000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,OUTRIGHT INTERNATIONAL,,80 MAIDEN LANE SUITE 1505,,NEW YORK,NY,,10038,335000,"TO BRING IN DIVERSE AND EXCLUDED LBTI VOICES TO THE CENTER OF THE UN'S GENERATION EQUALITY FORUM, INCLUDING ITS GENDER-BASED VIOLENCE ACTION COALITION, AND STRENGTHEN ACCOUNTABILITY OF GENERATION EQUALITY FORUM PROCESSES"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,BARD COLLEGE,,PO BOX 5000,,ANNANDALEONHUDSON,NY,,125045000,334580,TO ENSURE OSUN STUDENTS ACROSS THE NETWORK FULL ACCESS TO LIBRARY RESOURCES REQUIRED FOR OSUN ONLINE COURSES AND NETWORK COLLABORATIVE COURSES
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,COALITION FOR DIALOGUE ON AFRICA (CODA),,SECRETARIAT OF THE COALITION FOR,DIALOGUE ON AFRIC,ROOSEVELT STREET,,ET,W21K19,333333,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,SEOUL NATIONAL UNIVERSITY,,1 GWANAK-RO GWANAK-GU,,SEOUL,,KS,08826,330000,TO SUPPORT THE CENTRE FOR TRANSNATIONAL MIGRATION AND SOCIAL INCLUSION'S RESEARCH AND POLICY ADVOCACY ACTIVITIES PROMOTING WOMEN'S RIGHTS AND SOCIAL INCLUSION IN SOUTH KOREA
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,PARLIAMENTARIANS FOR GLOBAL ACTION,,44 WALL STREET SUITE 903,,NEW YORK,NY,,10005,325000,"TO SENSITIZE PARLIAMENTARIANS IN THE CARIBBEAN ABOUT THE ESCAZ AGREEMENT ON ACCESS TO INFORMATION, PUBLIC PARTICIPATION, AND JUSTICE IN ENVIRONMENTAL MATTERS AS A TOOL TO CATALYZE CLIMATE ACTION FROM A HUMAN RIGHTS-BASED APPROACH IN THE REGION"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CENTRO DE ESTUDOS DE SEGURANCA E CIDADANIA (CESEC),,RUA DA ASSEMBLEIA 10 SALA 810,,RIO DE JANEIRO,,BR,20011-901,323333,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,BARCELONA INSTITUTE FOR GLOBAL HEALTH - ISGLOBAL,,ROSSELLO 132 5-2,,BARCELONA,,SP,08036,323034,TO ADVANCE EQUITABLE COVID-19 VACCINE DELIVERY IN GLOBAL SOUTH COUNTRIES
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,LEGAL AGENDA (AL MUFAKKIRA AL-QANNUNIYA),,BENI KANAAN STREET JOSEPH MOAWAD,BUILDING FLOOR,BEIRUT,,LE,0000,320000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,ORGANIZANDO TRANS DIVERSIDADES,,CURICO 285,,SANTIAGO,,CI,8330054,320000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,CENTRAL EUROPEAN UNIVERSITY,,224 WEST 57TH STREET 4TH FLOOR,,NEW YORK,NY,,10019,318500,TO PROVIDE THE OSUN SECRETARIAT AT CEU WITH ORGANIZATIONAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,PEOPLE IN NEED (CLOVEK V TISNI O P S),,SAFARIKOVA 24,,PRAHA,,EZ,120 00,310000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,AVINA AMERICAS INC,,1300 I STREET NW SUITE 400E PMB -,500104,WASHINGTON,DC,,20005,308176,TO SUPPORT THE GRANTEE'S WORK TO BUILD REFUGEE RESETTLEMENT INFRASTRUCTURE
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,GLOBAL JUSTICE NOW TRUST,,66 OFFLEY ROAD LONDON SW9 0LS,,LONDON,,UK,00000,308000,TO SUPPORT THE GLOBAL JUSTICE NOW VACCINE AND HEALTH EQUITY CAMPAIGN
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,FUNDACION PAZ Y RECONCILIACION (PARES),,CALLE 26B 4A - 45 PISO 15 Y 16,EDIFICIO KLM,BOGOTA,,CO,00000,305000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,BRAC USA INC,,100 WILLIAM STREET 18TH FLOOR,,NEW YORK,NY,,10038,304595,TO SUPPORT INCREASED ACCESS TO HIGHER EDUCATION FOR ROHINGYA REFUGEES AND HOSTS IN COX'S BAZAR
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,PHILANTHROPY NEW YORK,,320 EAST 43RD STREET,,NEW YORK,NY,,10017,300000,"TO SUPPORT THE CHRONICLE OF PHILANTHROPY, A PROJECT OF THE GRANTEE, IN ITS TRANSFORMATION TO AN INDEPENDENT NONPROFIT THAT AIMS TO EDUCATE THE BROADER PUBLIC ABOUT BROAD SOCIAL ISSUES AND THE ROLE OF NONPROFITS AND FOUNDATIONS IN THE MAINSTREAM MEDIA AND BEYOND"
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,SAVVY CONTEMPORARY EV,,GERICHTSTR 35,,BERLIN,,GM,13347,300000,TO PROVIDE GENERAL SUPPORT
2022,263753801,FOUNDATION TO PROMOTE OPEN SOCIETY,BIRZEIT UNIVERSITY,,PO BOX 14,,BIRZEIT,,OC,00000,300000,TO ADVANCE KNOWLEDGE ABOUT GENDER ISSUES AND EXPAND COMMUNITY ENGAGEMENT
