tax_year,filer_ein,filer_name,recipient_name,recipient_ein,recipient_address1,recipient_address2,recipient_city,recipient_state,recipient_country,recipient_postal,amount,purpose
2021,263753801,Foundation to Promote Open Society,Radio Ambulante Studios Inc,,560 Riverside Drive 5P,,New York,NY,,10027,100000,"to support the production of media content on Chile's social upheaval, its constitutional process, and the impact these events have on the region"
2021,263753801,Foundation to Promote Open Society,Franklin & Eleanor Roosevelt Institute,,570 Lexington Avenue 5th Floor,,New York,NY,,10022,100000,to provide general support
2021,263753801,Foundation to Promote Open Society,National Advocates for Pregnant Women,,575 8TH AVENUE FL 7N,,New York,NY,,10018,350000,to provide general support
2021,263753801,Foundation to Promote Open Society,PEN American Center Inc,,588 Broadway Suite 303,,New York,NY,,10012,185000,to provide general support
2021,263753801,Foundation to Promote Open Society,PEN American Center Inc,,588 Broadway Suite 303,,New York,NY,,10012,80000,to support the Grantee's campaign to defend free expression in the Middle East Region
2021,263753801,Foundation to Promote Open Society,Magnum Cultural Foundation,,59 East 4th Street 7W,,New York,NY,,10003,200000,to provide general support
2021,263753801,Foundation to Promote Open Society,Magnum Cultural Foundation,,59 East 4th Street 7W,,New York,NY,,10003,300000,to provide general support
2021,263753801,Foundation to Promote Open Society,Creative Time Inc,,59 East 4th Street 6th Floor,,New York,NY,,10003,200000,to provide general support
2021,263753801,Foundation to Promote Open Society,New Israel Fund,,6 East 39th Street301,,New York,NY,,10016,25000,"to support, Nexus, a project of the grant in its efforts to confront rising antisemitism and to curb abuse of antisemitism accusations leveled to curtail debate on Palestine/Israel issues"
2021,263753801,Foundation to Promote Open Society,Rockefeller Philanthropy Advisors Inc,,6 West 48th Street 10th Floor,,New York,NY,,10036,1725000,"to support launch of the Grantee's fiscally sponsored project, Community Sponsorship Hub, and expand resettlement capacity in the U.S. through community sponsorship"
2021,263753801,Foundation to Promote Open Society,Rockefeller Philanthropy Advisors Inc,,6 West 48th Street 10th Floor,,New York,NY,,10036,2500000,"to support the Grantee's fiscally sponsored program, Office of American Possibilities, to implement their Welcome.US initiative and engage the American people in the resettlement of refugees and other displaced persons"
2021,263753801,Foundation to Promote Open Society,Rockefeller Philanthropy Advisors Inc,,6 West 48th Street 10th Floor,,New York,NY,,10036,250000,"to support the Grantee's initiative, Office of American Possibilities, to promote a national movement of welcome, including through elevating community sponsorship across the country"
2021,263753801,Foundation to Promote Open Society,Rockefeller Philanthropy Advisors Inc,,6 West 48th Street 10th Floor,,New York,NY,,10036,150000,"to support the Equation Campaign, a project of the grantee that seeks to aid the low-income and marginalized communities hit hard by the climate crisis"
2021,263753801,Foundation to Promote Open Society,Rockefeller Philanthropy Advisors Inc,,6 West 48th Street 10th Floor,,New York,NY,,10036,364599,"to support the work of the Mayors Migration Council, a fiscally sponsored project of the Grantee"
2021,263753801,Foundation to Promote Open Society,Rockefeller Philanthropy Advisors Inc,,6 West 48th Street 10th Floor,,New York,NY,,10036,250000,"to support the #AfricaNoFilter (#ANF) funder collaborative, a fiscally sponsored project of the Grantee, to help in replacing the harmful representations of the continent with progressive narratives that tell accurate nuanced and contextualized stories about Africa"
2021,263753801,Foundation to Promote Open Society,Africa-America Institute,,60 East 42nd Street Suite 1700,,New York,NY,,10165,1000000,to provide general support
2021,263753801,Foundation to Promote Open Society,The Trustees of Columbia University in the City of,,615 West 131st Street 3rd Floor,,New York,NY,,10027,250000,"to provide support to the Columbia Center on Sustainable Investment to research, analyze, and promote effective approaches to international investment in sustainable development"
2021,263753801,Foundation to Promote Open Society,The Trustees of Columbia University in the City of,,615 West 131st Street 3rd Floor,,New York,NY,,10027,89993,"to enhance the resilience and capacity of the gender study community by fostering: coordination, capacity building, collaboration, and crisis mitigation"
2021,263753801,Foundation to Promote Open Society,The Trustees of Columbia University in the City of,,615 West 131st Street 3rd Floor,,New York,NY,,10027,120000,"to support the Security Force Monitor, a project of the Human Rights Institute, with operating funds"
2021,263753801,Foundation to Promote Open Society,The Trustees of Columbia University in the City of,,615 West 131st Street 3rd Floor,,New York,NY,,10027,175000,"to provide support to the Human Rights Institute at the Columbia Law School, which engages in research, training, and advocacy on a range of human rights issues with students, advocates and other practitioners from around the world"
2021,263753801,Foundation to Promote Open Society,The Trustees of Columbia University in the City of,,615 West 131st Street 3rd Floor,,New York,NY,,10027,100000,"to support the Tow Center for Digital Journalism, which focuses its research on the intersection of technology and journalism"
2021,263753801,Foundation to Promote Open Society,The Trustees of Columbia University in the City of,,615 West 131st Street 3rd Floor,,New York,NY,,10027,170000,to support the Tow Center for Digital Journalism to research online disinformation in Brazil
2021,263753801,Foundation to Promote Open Society,The Trustees of Columbia University in the City of,,615 West 131st Street 3rd Floor,,New York,NY,,10027,49486,to support the Grantee to counter the racist narratives of the drug war through artistic collaboration in New Jersey
2021,263753801,Foundation to Promote Open Society,The Trustees of Columbia University in the City of,,630 West 168th Street Box 49,,New York,NY,,10032,250000,"to support the Grantee's Program on Forced Migration and Health work to improve the humanitarian system that serves refugees, displaced populations and migrants around the world"
2021,263753801,Foundation to Promote Open Society,US Middle East Project Inc,,641 Lexington Ave Suite 1501,,New York,NY,,10022,87500,to support a series of convenings to incubate innovative thinking for addressing the Palestine/Israel conflict
2021,263753801,Foundation to Promote Open Society,US Middle East Project Inc,,641 Lexington Ave Suite 1501,,New York,NY,,10022,100000,"to support educational activities that advance peace in the Middle East, specifically between Israelis and Palestinians, and to counter false allegations of antisemitism used to stifle debate"
2021,263753801,Foundation to Promote Open Society,US Middle East Project Inc,,641 Lexington Ave Suite 1501,,New York,NY,,10022,50000,"to support rollout of a campaign on Antisemitism with focus on the UK, Germany and France"
2021,263753801,Foundation to Promote Open Society,US Middle East Project Inc,,641 Lexington Ave Suite 1501,,New York,NY,,10022,92500,to support a series of convenings to incubate innovative thinking for addressing the Palestine/Israel conflict
2021,263753801,Foundation to Promote Open Society,Next Harm Reduction Inc,,65 West 90th Street25G,,New York,NY,,10024,345000,to provide general support
2021,263753801,Foundation to Promote Open Society,The New School,,66 West 12th Street,,New York,NY,,10011,540000,to support the Grantee's work to strengthen global migration governance by equipping it with locally-grounded perspectives and partners to meet today's migration and refugee protection challenges
2021,263753801,Foundation to Promote Open Society,The New School,,66 West 12th Street,,New York,NY,,10011,50000,to provide support to Africa is Country at The New School
2021,263753801,Foundation to Promote Open Society,The New School,,66 West 12th Street,,New York,NY,,10011,37000,"to support fifteen junior scholars per year from Eurasia at the Democracy & Diversity summer Graduate Institute in Wroclaw, Poland, hosted by the Transregional Center for Democratic Studies, in 2019, 2020, and 2021"
2021,263753801,Foundation to Promote Open Society,Center for Constitutional Rights Inc,,666 Broadway 7th Floor,,New York,NY,,10012,1000000,to provide general support
2021,263753801,Foundation to Promote Open Society,Hunter College Foundation Inc,,695 Park Avenue E1313,,New York,NY,,10065,25000,"to provide support to the Center for Puerto Rican Studies at Hunter College for a series of academic convenings, studies and research regarding decolonization options for Puerto Rico"
2021,263753801,Foundation to Promote Open Society,New York University,,70 Washington Square South,,New York,NY,,10012,500000,"to support the Grantee's Center for Business and Human Rights in advancing corporate respect for human rights through research, advocacy, and engagement"
2021,263753801,Foundation to Promote Open Society,New York University,,70 Washington Square South,,New York,NY,,10012,300000,"to provide program support to the media platform, Just Security, to promote enriching policy debate at the intersection of national security, the rule of law, rights, and freedoms"
2021,263753801,Foundation to Promote Open Society,New York University,,70 Washington Square South,,New York,NY,,10012,500000,"to support the Grantee's Center for Human Rights and Global Justice to support climate litigation, education, and communications related to climate change"
2021,263753801,Foundation to Promote Open Society,Firelight Media Inc,,72 Hamilton Terrace,,New York,NY,,10031,200000,to provide general support
2021,263753801,Foundation to Promote Open Society,The Asia Society,,725 Park Avenue,,New York,NY,,100215088,175000,to support the grantee's online platform in producing and disseminating information relating to East Asia
2021,263753801,Foundation to Promote Open Society,Human Rights First,,75 Broad Street31st Floor,,New York,NY,,10004,1125000,"to support legal representation for at-risk Afghans arriving in the United States, and advocacy for their protection"
2021,263753801,Foundation to Promote Open Society,Human Rights First,,75 Broad Street31st Floor,,New York,NY,,10004,225000,to advance support for refugee resettlement and access to asylum in the US
2021,263753801,Foundation to Promote Open Society,Human Rights First,,75 Broad Street31st Floor,,New York,NY,,10004,200000,to provide general support
2021,263753801,Foundation to Promote Open Society,Demos A Network for Ideas and Action Ltd,,80 Broad St 4th Floor,,New York,NY,,10001,750000,to provide general support
2021,263753801,Foundation to Promote Open Society,Natural Resource Governance Institute,,80 Broad Street Suite 301,,New York,NY,,10004,4000000,to provide general support
2021,263753801,Foundation to Promote Open Society,OutRight Action International,,80 Maiden Lane Suite 1505,,New York,NY,,10038,125000,to provide general support
2021,263753801,Foundation to Promote Open Society,OutRight Action International,,80 Maiden Lane Suite 1505,,New York,NY,,10038,300000,to provide general support
2021,263753801,Foundation to Promote Open Society,Clara Lionel Foundation,,81 Prospect Street Brooklyn,,New York,NY,,11201,50000,to identify critical research problems and to support engagement and collaboration between academic and non-academic stakeholders towards the creation of a research agenda for the Caribbean on transforming post-disaster recovery
2021,263753801,Foundation to Promote Open Society,Clara Lionel Foundation,,81 Prospect Street Brooklyn,,New York,NY,,11201,35000,to support new models of sexual and reproductive health and rights (SRHR) care in the Dominican Republic and Belize
2021,263753801,Foundation to Promote Open Society,Center for Economic and Social Rights (CESR),,86 Chambers StreetSuite 704,,New York,NY,,10007,176000,to develop effective rights-based narratives around economic justice
2021,263753801,Foundation to Promote Open Society,Center for Economic and Social Rights (CESR),,86 Chambers StreetSuite 704,,New York,NY,,10007,350000,to provide general support
2021,263753801,Foundation to Promote Open Society,National Employment Law Project Inc,,90 Broad StreetSuite 1100,,New York,NY,,10004,995000,"to support a collaboration between worker-centered community-based organizations, their allies, and federal labor law agencies to strengthen positive outcomes and impacts for workers"
2021,263753801,Foundation to Promote Open Society,National Employment Law Project Inc,,90 Broad StreetSuite 1100,,New York,NY,,10004,300000,to provide general support
2021,263753801,Foundation to Promote Open Society,Markup News Inc,,900 BroadwaySuite 202,,New York,NY,,10003,150000,to expose the ways in which new technologies are exacerbating existing social inequities
2021,263753801,Foundation to Promote Open Society,Women's Link Worldwide,,99 Wall StreetSuite 502,,New York,NY,,10005,400000,to provide general support
2021,263753801,Foundation to Promote Open Society,Women's Link Worldwide,,99 Wall StreetSuite 502,,New York,NY,,10005,350000,to provide general support
2021,263753801,Foundation to Promote Open Society,African American Policy Forum Inc,,c/o Columbia University Law School,,New York,NY,,10027,1000000,to provide general support
2021,263753801,Foundation to Promote Open Society,EurasiaNet Inc,,c/o Columbia/Harriman Institute420,,New York,NY,,10027,275000,to provide general support
2021,263753801,Foundation to Promote Open Society,EurasiaNet Inc,,c/o Columbia/Harriman Institute420,,New York,NY,,10027,153335,to provide general support
2021,263753801,Foundation to Promote Open Society,Partnership for a New American Economy Research Fu,,c/o Geller Advisors LLCPO Box 1510,,New York,NY,,10150,238000,to provide general support
2021,263753801,Foundation to Promote Open Society,Partnership for a New American Economy Research Fu,,c/o Geller Advisors LLCPO Box 1510,,New York,NY,,10150,50000,to support the coordination of state and local governments rapid and long-term responses to immigrant and refugee communities
2021,263753801,Foundation to Promote Open Society,Asia Catalyst Inc,,c/o HRW 350 Fifth Avenue34th Floo,,New York,NY,,10118,100000,"to support an online training platform to increase the capacity of human rights advocates, and to help build the Grantee's expansion of training and advocacy work in Southeast Asia"
2021,263753801,Foundation to Promote Open Society,The American Austrian Foundation,,c/o UniCredit Group 150 East 42nd,,New York,NY,,10017,370000,"to support education and development of local sub-specialist doctor fellows in Romania, Slovakia, Hungary, and Serbia"
2021,263753801,Foundation to Promote Open Society,The American Austrian Foundation,,c/o UniCredit Group 150 East 42nd,,New York,NY,,10017,1150000,"to support the organization, their Salzburg Medical Seminars Program and Public Health Seminars, which aim to improve the quality of health care by educating medical and public health professionals and fostering their development as teachers and leaders"
2021,263753801,Foundation to Promote Open Society,ESCR-Net (International Network for Economic Soci,,ESCR-Net370 Lexington Avenue Suite,,New York,NY,,10017,350000,to provide general support
2021,263753801,Foundation to Promote Open Society,ESCR-Net (International Network for Economic Soci,,ESCR-Net370 Lexington Avenue Suite,,New York,NY,,10017,100000,"to support a project focused on climate justice and economic, social and cultural rights to hold States and private actors accountable for their emissions, oppose false solutions and realize rights-based alternatives to the climate crisis and related systemic injustices of impoverishment, racism and patriarchy"
2021,263753801,Foundation to Promote Open Society,International Refugee Assistance Project,,One Battery Park Plaza 4th Floor,,New York,NY,,10004,500000,to provide general support
2021,263753801,Foundation to Promote Open Society,United Nations Development Programme NY Office,,One United Nations Plaza DC1-2032,,New York,NY,,10017,57500,to support series of reports on critical areas that address inequality in Pakistan
2021,263753801,Foundation to Promote Open Society,Institute of International Education Inc,,One World Trade Center 36th floor,,New York,NY,,10007,250000,"to allow the Grantee to create and manage a travel and learning fund for Latin American individuals and organizations to participate in convenings, exchanges, education, global learning, conducting research, and travel"
2021,263753801,Foundation to Promote Open Society,Institute of International Education Inc,,One World Trade Center 36th floor,,New York,NY,,10007,1000000,"to allow the Grantee to create and manage a travel and learning fund for Latin American individuals and organizations to participate in convenings, exchanges, education, global learning, conducting research, and travel"
2021,263753801,Foundation to Promote Open Society,Institute of International Education Inc,,One World Trade Center 36th floor,,New York,NY,,10007,275000,"to support a MENA Opportunity Fund which will provide opportunities to individuals and organizations to undertake research and/or advocacy projects, as well as learning and professional development"
2021,263753801,Foundation to Promote Open Society,Institute of International Education Inc,,One World Trade Center 36th floor,,New York,NY,,10007,219640,to create and manage a Middle East and North Africa Travel Learning Fund as well as a MENA Convening Fund
2021,263753801,Foundation to Promote Open Society,Integrity First for America Inc,,PO Box 1831,,New York,NY,,10156,200000,"to support litigation to hold accountable the groups responsible for the violence in Charlottesville, Virginia in August 2017"
2021,263753801,Foundation to Promote Open Society,Project on Organizing Development Education and,,PO Box 2086,,New York,NY,,10013,125000,"to support journalistic research, analysis, and visualization of data on public health"
2021,263753801,Foundation to Promote Open Society,Project on Organizing Development Education and,,PO Box 2086,,New York,NY,,10013,150000,to provide general support
2021,263753801,Foundation to Promote Open Society,Doctors of the World - USA Inc,,222 Broadway 19th Floor,,New York City,NY,,10038,100000,to provide general support
2021,263753801,Foundation to Promote Open Society,Access Now,,34 West 27th Street 6th Floor,,New York City,NY,,10001,400000,to provide general support
2021,263753801,Foundation to Promote Open Society,Access Now,,34 West 27th Street 6th Floor,,New York City,NY,,10001,145000,to provide general support
2021,263753801,Foundation to Promote Open Society,Ethiopia Education Initiatives Inc,,461 5th Avenue Fl 17,,New York City,NY,,10017,1000000,to provide general support
2021,263753801,Foundation to Promote Open Society,Americas Society Inc,,680 Park Avenue,,New York City,NY,,10065,60000,to support a special edition of Americas Quarterly on the Amazon
2021,263753801,Foundation to Promote Open Society,VOW For Girls Inc,,c/o Lauren Simpson Patterson Belkn,,New York City,NY,,10036,500000,to provide general support
2021,263753801,Foundation to Promote Open Society,Communities Engaging with Difference and Religion,,610 Centre Street,,Newton,MA,,02458,100000,to provide general support
2021,263753801,Foundation to Promote Open Society,Asian Americans Advancing Justice Atlanta,,6040 Unity Drive Suite E,,Norcross,GA,,30071,150000,to provide general support
2021,263753801,Foundation to Promote Open Society,Center for Public Representation,,22 Green Street,,Northampton,MA,,01060,160000,to provide general support
2021,263753801,Foundation to Promote Open Society,Community Initiatives,,1000 Broadway Suite 480,,Oakland,CA,,94607,150000,to support the Global Philanthropy Project's work on anti-gender movements
2021,263753801,Foundation to Promote Open Society,Rockwood Leadership Institute,,1212 Broadway Suite 700,,Oakland,CA,,94612,600000,"to provide capacity and leadership development support to activists, advocates, organizers, and other actors in the racial justice field"
2021,263753801,Foundation to Promote Open Society,Center for Media Justice,,1300 Clay St Suite 600,,Oakland,CA,,94612,250000,to provide general support
2021,263753801,Foundation to Promote Open Society,Center for Media Justice,,1300 Clay St Suite 600,,Oakland,CA,,94612,150000,to establish a fellowship in the media reform and justice sector
2021,263753801,Foundation to Promote Open Society,The Center for Cultural Power,,1330 Broadway 3rd Floor,,Oakland,CA,,94612,150000,to provide general support
2021,263753801,Foundation to Promote Open Society,Thousand Currents,,1330 Broadway Suite301,,Oakland,CA,,94612,500000,"to support the CLIMA Fund, a fiscally-sponsored project of the Grantee, to enhance and capacitate indigenous people, women, youth and smallholder farmers to find climate solutions"
2021,263753801,Foundation to Promote Open Society,Thousand Currents,,1330 Broadway Suite301,,Oakland,CA,,94612,500000,"to support the CLIMA Fund, a fiscally-sponsored project of the Grantee, to support climate justice movements and provide grassroots solutions to the climate crisis"
2021,263753801,Foundation to Promote Open Society,PolicyLink,,1438 Webster Street Suite 303,,Oakland,CA,,94612,1000000,to provide general support
2021,263753801,Foundation to Promote Open Society,Common Counsel Foundation,,1624 Franklin St 1022,,Oakland,CA,,94612,230047,to catalyze Black communities into the global movement for climate justice
2021,263753801,Foundation to Promote Open Society,Common Counsel Foundation,,1624 Franklin St 1022,,Oakland,CA,,94612,3000000,"to support The Movement for Black Lives, a project of the Grantee that creates alternative solutions to harmful institutions, policies, and practices for all Black communities across the nation"
2021,263753801,Foundation to Promote Open Society,For The People,,1624 Franklin Street Suite 1200,,Oakland,CA,,94612,400000,to provide general support
2021,263753801,Foundation to Promote Open Society,Faith in Action Network,,171 Santa Rosa Ave,,Oakland,CA,,946101316,375000,to provide general support
2021,263753801,Foundation to Promote Open Society,Institute for Public Accuracy,,1714 Franklin Street 100-133,,Oakland,CA,,94612,75000,"to support the Whistleblower and Source Protection Program (WHISPeR) in its efforts to protect and advocate for sources, whistleblowers, and journalists"
2021,263753801,Foundation to Promote Open Society,ColorOfChangeorg Education Fund,,1714 Franklin Street Suite 100-036,,Oakland,CA,,94612,2100000,to provide general support
2021,263753801,Foundation to Promote Open Society,Equal Justice Society,,1939 Harrison StSuite 818,,Oakland,CA,,94612,200000,to provide general support
2021,263753801,Foundation to Promote Open Society,Ella Baker Center for Human Rights in California,,1970 Broadway Suite 1125,,Oakland,CA,,94612,150000,to provide general support
2021,263753801,Foundation to Promote Open Society,Designing Justice Designing Spaces,,2744 East 11th Street Unit H03,,Oakland,CA,,94601,150000,to resource the first stages of 'restorative' real estate development to activate blighted spaces and permanently shut down jails and prisons through Designing Justice + Designing Spaces Concept Development Fund
2021,263753801,Foundation to Promote Open Society,Asian AmericanPacific Islanders in Philanthropy,,300 Frank H Ogawa Plaza Suite 290,,Oakland,CA,,94612,200000,to organize the philanthropic sector towards longer-term investments for Asian American and Pacific Islander (AAPI) communities
2021,263753801,Foundation to Promote Open Society,Neighborhood Funders Group,,300 Frank Ogawa Plaza Suite 700,,Oakland,CA,,94612,200000,"to mobilize funders in support of building power, influence, and direct decision-making authority of communities of color and low-income communities to advance equitable and regional development"
2021,263753801,Foundation to Promote Open Society,Hispanics in Philanthropy,,414 13th Street Suite 200,,Oakland,CA,,94612,100000,"to support Justice for Migrant Women, a project of the Grantee, in protecting the rights of migrant women in the United States"
2021,263753801,Foundation to Promote Open Society,Hispanics in Philanthropy,,414 13th Street Suite 200,,Oakland,CA,,94612,40000,"to support Justice For Migrant Women, a project of the Grantee committed to protecting the rights of migrant women in the United States"
2021,263753801,Foundation to Promote Open Society,W Haywood Burns Institute,,475 14th Street Suite 800,,Oakland,CA,,94612,150000,to provide general support
2021,263753801,Foundation to Promote Open Society,Amazon Watch Inc,,520 3rd Street Suite 108,,Oakland,CA,,94607,125000,to support an advocacy and education campaign that pressures financial institutions to reform climate-worsening policies and practices
2021,263753801,Foundation to Promote Open Society,Transgender Law Center,,PO Box 70976,,Oakland,CA,,94612,250000,"to support Black LGBTQIA+ migrants through organizing and base-building, deportation defense, and strategic communications"
2021,263753801,Foundation to Promote Open Society,The Praxis Project Inc,,PO Box 7259,,Oakland,CA,,94601,250000,to support the grantee's UndocuBlack Network in promoting Black immigrant justice at the US-Mexico Border
2021,263753801,Foundation to Promote Open Society,The Praxis Project Inc,,PO Box 7259,,Oakland,CA,,94601,250000,to support Realizing Sexual and Reproductive Justice Alliance's work to advance young feminist leadership
2021,263753801,Foundation to Promote Open Society,The Praxis Project Inc,,PO Box 7259,,Oakland,CA,,94601,100000,"to support the Grantee's UndocuBlack Network, a multigenerational network of former and current undocumented Black people that fosters community, facilitates access to resources, and contributes to transforming the realities of Black immigrants"
2021,263753801,Foundation to Promote Open Society,The University of Maine System Inc,,5717 Corbett Hall,,Orono,ME,,044965717,19573,to complete and disseminate drug policy research in Maine
2021,263753801,Foundation to Promote Open Society,Alianza Nacional de Campesinas Inc,,319 Lambert Street Suite D,,Oxnard,CA,,93034,200000,to provide general support
2021,263753801,Foundation to Promote Open Society,Desert Biennial,,PO Box 4050,,Palm Springs,CA,,92263,250000,"to support the development of a monument at the Desert X Biennial in the Coachella Valley Desert, which will counter false narratives imposed on the indigenous community by settler communities"
2021,263753801,Foundation to Promote Open Society,The Board of Trustees of the Leland Stanford Junio,,Office of Sponsored Research 3160,,Palo Alto,CA,,943048445,249553,to understand the impact of Covid-19 within MENA and improve inclusive governance in the region
2021,263753801,Foundation to Promote Open Society,National Day Laborer Organizing Network,,1030 S Arroyo Pkwy Ste 105,,Pasadena,CA,,91105,500000,to provide general support
2021,263753801,Foundation to Promote Open Society,National Day Laborer Organizing Network,,1030 S Arroyo Pkwy Ste 105,,Pasadena,CA,,91105,300000,to provide general support
2021,263753801,Foundation to Promote Open Society,Grantmakers Concerned with Immigrants and Refugees,,PO Box 2178,,Petaluma,CA,,94953,200000,to provide general support
2021,263753801,Foundation to Promote Open Society,CultureTrust Greater Philadelphia,,1315 WALNUT ST STE 320,,Philadelphia,PA,,19107,185500,"to support Monument Lab, a project of the grantee, build up its work supporting inclusive narratives around monuments and public spaces"
2021,263753801,Foundation to Promote Open Society,Movement Alliance Project,,4534 Baltimore Avenue,,Philadelphia,PA,,19143,100000,to provide general support
2021,263753801,Foundation to Promote Open Society,Lenfest Institute for Journalism LLC,,801 Market StreetSuite 300,,Philadelphia,PA,,19107,150000,"to support the National Trust for Local News, a project of the grantee working towards preserving and supporting independent, quality community news in Georgia, which helps drive local civic engagement"
2021,263753801,Foundation to Promote Open Society,Inter Tribal Council of Arizona,,2214 N Central Avenue Suite 100,,Phoenix,AZ,,85004,100000,to provide general support
2021,263753801,Foundation to Promote Open Society,black phoenix organizing collective,,3358 W Portland St,,Phoenix,AZ,,85009,50000,to provide general support
2021,263753801,Foundation to Promote Open Society,Poder in Action,,5877 W Indian School Rd,,Phoenix,AZ,,85031,200000,"to provide support to The Prometheus Conspiracy, a fiscally sponsored project of the Grantee, for the creation of the Database of Funding to Police-Controlled Nonprofits, a nationwide searchable database of charitable contributions to police department foundations and police unions or police associations"
2021,263753801,Foundation to Promote Open Society,Rutgers the State University of New Jersey,,Office for Research Rutgers The S,,Piscataway,NJ,,088543925,25000,to support the Rutgers Institute for Information Policy and Law at Rutgers Law School (Camden) to advance understanding and practical applications of policy interventions to address concerns and risks of data-driven technologies and advanced analytics.
2021,263753801,Foundation to Promote Open Society,Institute for Multi-Stakeholder Initiative Integri,,82 Wendell Avenue Suite 100,,Pittsfield,MA,,01201,300000,to provide general support
2021,263753801,Foundation to Promote Open Society,Unite Oregon,,1390 SE 122nd Ave,,Portland,OR,,97233,125500,"to support the Grantee and its participation in the coalition for Health, Justice, and Recovery to implement and maintain effective decriminalization of drug possession across the State"
2021,263753801,Foundation to Promote Open Society,Maine Access Points,,18 Glengarden St,,Portland,ME,,04103,35000,to provide general support
2021,263753801,Foundation to Promote Open Society,Maine People's Resource Center,,565 Congress Street 200,,Portland,ME,,04101,90000,to provide general support
2021,263753801,Foundation to Promote Open Society,Partnership for Safety and Justice,,825 NE 20th Avenue Suite 250,,Portland,OR,,97232,150000,to provide general support
2021,263753801,Foundation to Promote Open Society,Western States Center Inc,,PO Box 40305,,Portland,OR,,97212,250000,to provide general support
2021,263753801,Foundation to Promote Open Society,Western States Center Inc,,PO Box 40305,,Portland,OR,,97212,35000,"to rethink the national security narrative in the US in order to promote a more inclusive, just, and accountable national security framework in the US and globally"
2021,263753801,Foundation to Promote Open Society,Brown University,,Office of Sponsored ProjectsUnivers,,Providence,RI,,02912,100000,to support Cost of War's research and dissemination on the costs of current U.S. national security strategy
2021,263753801,Foundation to Promote Open Society,North Carolina Council of Churches,,27 Horne Street,,Raleigh,NC,,27607,133333,to support the Grantee's Partners in Health and Wholeness program to advance their work in harm reduction values and knowledge within communities of faith around North Carolina
2021,263753801,Foundation to Promote Open Society,NDN Collective Inc,,317 Main St 1,,Rapid City,SD,,57701,250000,to provide general support
2021,263753801,Foundation to Promote Open Society,NDN Collective Inc,,317 Main St 1,,Rapid City,SD,,57701,444000,to provide general support
2021,263753801,Foundation to Promote Open Society,Social Good Fund Inc,,12651 San Pablo Ave Unit 5473,,Richmond,CA,,94805,300000,"to support Offsides Productions, a project of the grantee, in creating original content to build new, dynamic, and inclusive narratives in popular culture to affect change on a range of social and racial justice issues"
2021,263753801,Foundation to Promote Open Society,Social Good Fund Inc,,12651 San Pablo Ave Unit 5473,,Richmond,CA,,94805,125000,to support climate justice organizing by frontline organizations
2021,263753801,Foundation to Promote Open Society,Dr Martin Luther King Jr Memorial Commission,,PO Box 396,,Richmond,VA,,23218,200000,"to complete the installation of the Emancipation and Freedom monument in Richmond, VA"
2021,263753801,Foundation to Promote Open Society,National Council for Incarcerated and Formerly Inc,,100R Warren Street,,Roxbury,MA,,02119,150000,to provide general support
2021,263753801,Foundation to Promote Open Society,People's Parity Project,,141 4th Street EastApt 521,,Saint Paul,MN,,551012490,100000,to provide general support
2021,263753801,Foundation to Promote Open Society,Village Enterprise Fund Inc,,751 Laurel Street PMB 222,,San Carlos,CA,,94070,7100,"to support West Pokot County Government, in Kenya, to develop a coherent approach to scale up graduation and integrate it into interventions seeking to realize social and economic inclusion of the extreme poor"
2021,263753801,Foundation to Promote Open Society,Voice of San Diego,,110 West A Street Suite 650,,San Diego,CA,,92101,175000,to provide general support
2021,263753801,Foundation to Promote Open Society,Partnership for the Advancement of New Americans,,4089 Fairmount Avenue,,San Diego,CA,,92105,150000,to provide general support
2021,263753801,Foundation to Promote Open Society,Haitian Bridge Alliance,,4265 Fairmount Avenue Suite 280,,San Diego,CA,,92105,500000,to provide general support
2021,263753801,Foundation to Promote Open Society,Tides Center,,1012 Torney Avenue,,San Francisco,CA,,94129,200000,to support the Center for Genetics and Society's work on social justice and human biotechnology research
2021,263753801,Foundation to Promote Open Society,Tides Center,,1012 Torney Avenue,,San Francisco,CA,,94129,100000,to support strategic legal and advocacy campaigns in order to benefit at-risk groups
2021,263753801,Foundation to Promote Open Society,Tides Center,,1012 Torney Avenue,,San Francisco,CA,,94129,200000,"to support the Public Rights Project, a sponsored project of the Grantee, in dismantling barriers that undermine economic security and promote inequity"
2021,263753801,Foundation to Promote Open Society,Tides Center,,1012 Torney Avenue,,San Francisco,CA,,94129,150000,"to allow the International Corporate Accountability Roundtable (ICAR), a fiscally sponsored project of the Grantee, to advance human rights through corporate accountability"
2021,263753801,Foundation to Promote Open Society,Tides Center,,1012 Torney Avenue,,San Francisco,CA,,94129,400000,to support the Center for Genetics and Society's work on social justice and human biotechnology research
2021,263753801,Foundation to Promote Open Society,Tides Center,,1012 Torney Avenue,,San Francisco,CA,,94129,100000,"to support September 11th Families for Peaceful Tomorrows in providing programmatic support for education, advocacy and solidarity efforts by organized family members of victims of the September 11, 2001 attacks in the U.S."
2021,263753801,Foundation to Promote Open Society,Tides Center,,1012 Torney Avenue,,San Francisco,CA,,94129,15446,to provide additional support to the Egypt Development Fund's efforts to support organizations working to advance a free an independent media in the Arab region.
