tax_year,filer_ein,filer_name,recipient_name,recipient_ein,recipient_address1,recipient_address2,recipient_city,recipient_state,recipient_country,recipient_postal,amount,purpose
2020,263753801,Foundation to Promote Open Society,Centro de Investigacion y Docencia Economicas AC,,Carr Mexico-Toluca 3655 Altavista,,Ciudad de Mexico,,MX,1210,70000,to support a live-data model to project demand for health-services by COVID-19 at the local level in Mexico
2020,263753801,Foundation to Promote Open Society,Centro de los Derechos del Migrante Inc,,10 E North Ave Ste 9,,Baltimore,MD,,21202,200000,to provide general support
2020,263753801,Foundation to Promote Open Society,Centro de Periodismo Investigativo Inc,,Po Box 6834,,San Juan,,RQ,00914,300000,to provide general support
2020,263753801,Foundation to Promote Open Society,Centro Diocesano para los Derechos Humanos Fray Ju,,Hidalgo Sur 166 Zona Centro,,Saltillo,,MX,00000,40000,to contribute towards accountability processes within the new transitional justice framework in Mexico and to provide information and education to families and victims' associations on the processes
2020,263753801,Foundation to Promote Open Society,Centro Nacional de Consultoria,,Calle 82 6-51,,Bogota,,CO,00000,15000,to support a survey of families with children attending public schools in Bogot to understand better the conditions under which they are carrying out virtual and remote home-schooling activities
2020,263753801,Foundation to Promote Open Society,Chancellor Masters and Scholars of the Universit,,University Offices Wellington Squa,,Oxford,,OC,OX1 2JD,120000,"to foster a strong enough level of acceptance of the need to address the sensitive issue of migration in local, national and international debates, so that a dedicated initiative will no longer be needed"
2020,263753801,Foundation to Promote Open Society,Chancellor Masters and Scholars of the Universit,,University Offices Wellington Squa,,Oxford,,OC,OX1 2JD,212929,to support the Pitt River Museums's project which aims to build a network of non-national museums in the UK to build capacity and shared knowledge on restitution claims
2020,263753801,Foundation to Promote Open Society,Chancellor Masters and Scholars of the Universit,,University Offices Wellington Squa,,Oxford,,OC,OX1 2JD,256667,"to support the Action for Restitution to Africa program organized by the Pitt Rivers Museum and several co-PIs, which, through a series of workshops, research, and education, aims to shift the frame of reference and bring about cultural restitution to Africa"
2020,263753801,Foundation to Promote Open Society,Chancellor Masters and Scholars of the Universit,,University Offices Wellington Squa,,Oxford,,OC,OX1 2JD,100000,to study computational propaganda and political communication during critical moments-such as elections-in democracies; and develop policy recommendations on how to effectively challenge computational propaganda
2020,263753801,Foundation to Promote Open Society,Chancellor Masters and Scholars of the Universit,,University Offices Wellington Squa,,Oxford,,OC,OX1 2JD,89726,"to provide mobilizing support and research for the Foresight4Food initiative, which aims to enhance global and regional foresight processes for equitable and sustainable transformation of food systems"
2020,263753801,Foundation to Promote Open Society,Chancellor Masters and Scholars of the Universit,,University Offices Wellington Squa,,Oxford,,OC,OX1 2JD,50000,to support the Grantee's Centre for Criminology to gather and disseminate information about immigration detention in Greece and Italy in order to assist civil society organizations that are trying to safeguard human rights
2020,263753801,Foundation to Promote Open Society,Chancellor Masters and Scholars of the Universit,,University Offices Wellington Squa,,Oxford,,OC,OX1 2JD,301319,to support a program of scholarly inquiry into economics and social sciences at University of Oxford's Blavatnik School of Government
2020,263753801,Foundation to Promote Open Society,Chandani Nepal,,Butwal,,Rupandehi,,NP,00000,15000,"to build the capacity of local journalists to deliver in-depth, factual, people-centered news and information, with a focus on the impact of COVID-19 on society"
2020,263753801,Foundation to Promote Open Society,Charm City Care Connection,,1212 N Wolfe St,,Baltimore,MD,,21213,50000,to provide general support
2020,263753801,Foundation to Promote Open Society,Charm City Care Connection,,1212 N Wolfe St,,Baltimore,MD,,21213,200000,to provide general support
2020,263753801,Foundation to Promote Open Society,Chatham House,,10 St Jamess Square,,London,,OC,SW1Y 4LE,75000,to support research on regional security and conflict in MENA
2020,263753801,Foundation to Promote Open Society,Chess-in-the-Schools Inc,,520 Eighth Avenue Floor 2,,New York,NY,,10017,25000,to provide general support
2020,263753801,Foundation to Promote Open Society,Chicas Poderosas Inc,,340 South Lemon Ave Suite 1095,,Walnut,CA,,91789,60000,"to establish a network of women's-led and interdisciplinary teams with the goal of telling stories from underrepresented populations about the COVID-19 pandemic's impact in Brazil, Colombia, Ecuador and Mexico through multimedia formats and collaborative journalism"
2020,263753801,Foundation to Promote Open Society,Chin Health and Education Committee (CHEC),,Kalay,,Kalay,,BM,,24000,to support trainings for community healthcare workers and the grantee in its community healthcare work
2020,263753801,Foundation to Promote Open Society,Chin Human Rights Organization (CHRO),,2693 Magee Avenue,,San Pablo,CA,,94806,20000,"to support internally displaced persons in Chin state and Rakhine state by promoting urgent actions for the protection of vulnerable communities and monitoring, documenting, and reporting on the human rights situation"
2020,263753801,Foundation to Promote Open Society,China Digital Times,,2512 Telegraph Ave400,,Berkeley,CA,,94704,150000,to provide general support
2020,263753801,Foundation to Promote Open Society,Chinese for Affirmative Action,,17 Walter U Lum Place,,San Francisco,CA,,94108,75000,to provide general support
2020,263753801,Foundation to Promote Open Society,Chinese Progressive Association,,1042 Grant Avenue 5th floor,,San Francisco,CA,,94133,325000,"to support the Black Futures Lab, a project of the Grantee dedicated to advancing civic engagement in and policy research on Black communities"
2020,263753801,Foundation to Promote Open Society,Chinese-American Planning Council Inc,,150 Elizabeth St,,New York,NY,,10012,70000,to provide general support
2020,263753801,Foundation to Promote Open Society,Church of Safe Injection,,PO Box 8065,,Portland,ME,,04104,24000,to provide organizational level support
2020,263753801,Foundation to Promote Open Society,Church World Service,,475 Riverside Drive Suite 700,,New York,NY,,10115,100000,"to continue to increase the number of communities welcoming refugees in the United States by engaging more volunteers, community organizations, faith communities and leaders, and refugee resettlement agencies in community sponsorship"
2020,263753801,Foundation to Promote Open Society,Church World Service,,475 Riverside Drive Suite 700,,New York,NY,,10115,159603,to expand community sponsorship opportunities and explore efforts to develop a private sponsorship pilot program in the United States
2020,263753801,Foundation to Promote Open Society,Church World Service,,475 Riverside Drive Suite 700,,New York,NY,,10115,100000,to support the Grantee's fiscally sponsored Refugee Council USA program in establishing a fund to which community sponsor groups across the United States can apply to support refugees and other forcibly displaced populations impacted by COVID-19
2020,263753801,Foundation to Promote Open Society,Church World Service,,475 Riverside Drive Suite 700,,New York,NY,,10115,100000,"to support Refugee Council USA, a project of the Grantee, in its efforts to protect and restore America's commitment to refugee protection and resettlement during the COVID-19 pandemic and beyond"
2020,263753801,Foundation to Promote Open Society,Church World Service,,475 Riverside Drive Suite 700,,New York,NY,,10115,116500,"to support the Grantee's work on defending the rights of refugees, asylum seekers, and immigrants"
2020,263753801,Foundation to Promote Open Society,Cincinnati Union Cooperative Initiative (CUCI),,215 E 14th Street Rm 232,,Cincinnati,OH,,45202,22500,"to educate the public on the benefits to and methods of supporting transitions to shared business ownership, in order to revitalize economically marginalized communities"
2020,263753801,Foundation to Promote Open Society,Citizens For Integrity Inc,,75 Valencia Avenue Suite 503Coral G,,Miami,FL,,33134,236000,to provide Citizens for Integrity with general support for 2 years
2020,263753801,Foundation to Promote Open Society,Citizens for Responsibility and Ethics in Washingt,,1101 K Street NW Suite 201,,Washington,DC,,20005,500000,to provide general support
2020,263753801,Foundation to Promote Open Society,City of Charlottesville,,907 East Jefferson Street,,Charlottesville,VA,,22902,250000,to provide emergency financial assistance to residents of the City of Charlottesville and Albermarle County that are ineligible for the federal stimulus relief during the COVID-19 pandemic
2020,263753801,Foundation to Promote Open Society,City of Milan,,Piazza della Scala 2,,Milan,,IT,20121,1150000,to provide support to Milan's Mutual Aid Fund for COVID-19 relief
2020,263753801,Foundation to Promote Open Society,City of Refuge Baltimore,,901 Pontiac Avenue,,Baltimore,MD,,21225,20000,to facilitate the distribution of financial assistance to Baltimore City residents who are struggling to meet basic food and household needs due to COVID-19
2020,263753801,Foundation to Promote Open Society,City of Seattle Office of Immigrant and Refugee Af,,Seattle Municipal Tower Suite 1616,,Seattle,WA,,98124,90000,to support and coordinate city government outreach efforts to vulnerable immigrant communities during Covid-19 pandemic
2020,263753801,Foundation to Promote Open Society,Civic Nation,,1156 15th St NWSuite 1000,,Washington,DC,,20005,60000,to support public education on the value of immigrants to the United States
2020,263753801,Foundation to Promote Open Society,Civica Research Sdn Bhd,,Ground Floor Lot 2764 Block 10 K,,Kuching,,MY,93150,25034,"to support research, training, and education projects on development and democracy to improve the political culture in the states of Sarawak and Sabah in Malaysia"
2020,263753801,Foundation to Promote Open Society,CIVICUS World Alliance for Citizen Participation,,1420 K Street NW Suite 900,,Washington,DC,,20005,435000,to provide general support
2020,263753801,Foundation to Promote Open Society,CIVICUS World Alliance for Citizen Participation,,1420 K Street NW Suite 900,,Washington,DC,,20005,300000,to provide general support
2020,263753801,Foundation to Promote Open Society,Civil Initiative on Internet Policy (CIIP) Public,,Ryskulov Street 79B Office 13,,Bishkek,,KG,720001,220040,to develop and enable a network of digital rights advocacy organizations in three countries of Central Asia
2020,263753801,Foundation to Promote Open Society,Civil Rights Defenders,,ostgota gatan 90,,Stockholm,,SW,116 64,515000,to provide general support
2020,263753801,Foundation to Promote Open Society,Clara Lionel Foundation,,81 Prospect Street Brooklyn,,New York,NY,,11201,165000,to increase the climate change resiliency of sexual and reproductive health and rights (SRHR) and support the incorporation of new models of SRHR care in the Dominican Republic and Belize
2020,263753801,Foundation to Promote Open Society,Clean Clothes Campaign,,PO Box 11584,,Amsterdam,,NL,1012 RT,196000,to provide general support
2020,263753801,Foundation to Promote Open Society,CLEEN Foundation - Abuja,,26 Bamenda Street Off Abidjan Stre,,Abuja,,NI,Zone 3 Wuse,200000,"to support the Afro-Asian Association for Justice Development's work to advance democratic justice in the fields of security sector reforms, gender rights, governance and electoral systems in the African and Asian continents"
2020,263753801,Foundation to Promote Open Society,Coalition for Dialogue on Africa (CoDA),,Secretariat of the Coalition for Di,,Roosevelt Street WK,,ET,00000,333333,to provide general support
2020,263753801,Foundation to Promote Open Society,Coda Media Inc,,295 Madison Ave 12th Floor,,NEW YORK,NY,,10017,300000,"to support the growth of the grantee's educational reach and journalistic coverage of topics important to the public interest, including quality journalism on human rights abuse, disinformation and authoritarianism using a range of innovative multi-media formats"
2020,263753801,Foundation to Promote Open Society,Coda Media Inc,,295 Madison Ave 12th Floor,,NEW YORK,NY,,10017,60000,"to maintain the Russian language version of the website, which educates readers on important political, economic, social, and cultural issues with a progressive human rights lens"
2020,263753801,Foundation to Promote Open Society,Code for Venezuela,,333 Fremont St 505,,San Francisco,CA,,94105,25000,to build a data and analytics platform that enables organizations in Venezuela to respond more effectively to humanitarian crisis
2020,263753801,Foundation to Promote Open Society,Colectivo Chuhcan AC,,Ruben M Campos 2806 Col Villa de,,Mexico,,MX,03530,25000,to provide support for and advance the rights of persons with psychosocial disabilities in Mexico through peer learning and training
2020,263753801,Foundation to Promote Open Society,Coletivo Papo Reto,,CESeCRua da Assembleia 10 Sala 810,,Rio de Janeiro,,BR,00000,125000,"to support Coletivo Papo Reto's program work related to harm reduction, drug policy, and community safety"
2020,263753801,Foundation to Promote Open Society,Collective for Research & Training on Development,,Karim Salameh Bldg - 2nd floor,,Beirut,,LE,165302,62500,to strengthen feminist organizations and networks responding to the impact of COVID-19 on women in Lebanon and the MENA region
2020,263753801,Foundation to Promote Open Society,Colnodo,,Diagonal 40A 14 75,,Bogota,,CO,00000,65000,to provide general support
2020,263753801,Foundation to Promote Open Society,ColorOfChangeorg Education Fund,,1714 Franklin Street Suite 100-036,,Oakland,CA,,94612,600000,to provide general support
2020,263753801,Foundation to Promote Open Society,Comision Mexicana de Defensa y Promocion de los De,,Tehuantepec 142 Col Roma Sur De,,Mexico City,,MX,06760,50000,"to pursue new strategies to seek accountability, justice, truth and reparations for victims of gross human rights violations in Mexico"
2020,263753801,Foundation to Promote Open Society,Comision Mexicana de Defensa y Promocion de los De,,Tehuantepec 142 Col Roma Sur De,,Mexico City,,MX,06760,125000,"to support the Grantee in its efforts to demand justice and stop impunity for, and bring public visibility to, grave crimes through strategic litigation, enhanced visibility and protection for human rights defenders, and regional knowledge-sharing"
2020,263753801,Foundation to Promote Open Society,Comissao de Defesa dos Direitos Humanos Dom Paulo,,Av Santos Dumont 843,,Sao Paulo,,BR,01101-000,60000,to support Arns Commission to fight against social inequality and to avoid human rights setbacks in Brazil in the context of Covid-19
2020,263753801,Foundation to Promote Open Society,Committee Against Anti Asian Violence Inc,,55 Hester Street,,New York,NY,,10002,30000,to provide general support
2020,263753801,Foundation to Promote Open Society,Common Cause Education Fund,,805 15th Street NW Suite 800,,Washington,DC,,20005,75000,"to support the core operations of Common Cause Pennsylvania, a sponsored project of the Grantee that is dedicated to open, honest, and accountable government"
2020,263753801,Foundation to Promote Open Society,Common Justice Inc,,540 Atlantic Avenue4th Floor,,Brooklyn,NY,,11217,300000,to provide general support
2020,263753801,Foundation to Promote Open Society,Commonwealth Foundation,,1600 Shattuck Avenue,,Berkeley,CA,,94709,25000,"to support Veterans Organizing Institute, a project of the grantee, in its work of reflection, discussion, and writing on rethinking the national security narrative to create a more inclusive and democratic US"
2020,263753801,Foundation to Promote Open Society,Communication First,,1629 K Street NW Suite 300,,Washington DC,DC,,20006,45000,to provide general support
2020,263753801,Foundation to Promote Open Society,Communities Foundation of Texas,,5500 Caruth Haven Lane,,Dallas,TX,,75225,500000,"to provide support to the City of Dallas COVID-19 Relief Fund, providing direct cash assistance to immigrant families and individuals who have been impacted by the COVID-19 crisis and do not quality for federal COVID-19 relief programs"
2020,263753801,Foundation to Promote Open Society,Community Capacity Development INC,,89-36 Sutphin Blvd Suite 303,,Jamaica,NY,,11435,225000,to provide general support
2020,263753801,Foundation to Promote Open Society,Community Catalyst Inc,,One Federal Street,,Boston,MA,,02110,350000,"to support activities in policy research and analysis, grassroots organizing, building partnerships and coalitions, strategic communications including shared learning, and resource development"
2020,263753801,Foundation to Promote Open Society,Community Initiatives,,1000 Broadway Suite 480,,Oakland,CA,,94607,100000,to support the Global Philanthropy Project's cross-movement responses to anti-gender agendas
2020,263753801,Foundation to Promote Open Society,Community Initiatives,,1000 Broadway Suite 480,,Oakland,CA,,94607,100000,"to enable Attendance Works, a fiscally sponsored project of the Grantee, to provide extra support to students facing challenges in a new remote learning setting and to ease the transition back to school as a key focus of their 2020 Attendance Awareness Campaign"
2020,263753801,Foundation to Promote Open Society,Community Initiatives,,1000 Broadway Suite 480,,Oakland,CA,,94607,144000,"to support the mission of the Council for Global Equality, a fiscally sponsored project of the Grantee, to promote human and civil rights protections for LGBT and intersex individuals around the world"
2020,263753801,Foundation to Promote Open Society,Community Law in Action Inc,,520 W Fayette St Suite 140,,Baltimore,MD,,21201,25000,to provide general support
2020,263753801,Foundation to Promote Open Society,Community Renewal Society,,111 West Jackson Boulevard Suite 8,,Chicago,IL,,60604,150000,to hold individuals and institutions accountable for systemic inequality through data-driven investigative and solutions-based journalism
2020,263753801,Foundation to Promote Open Society,Community Resource Centre Foundation,,1865 Soi Jaransanitowng 75 junction,,Bangkok,,TH,10700,50000,to support access to justice for vulnerable communities in Thailand and Southeast Asia
2020,263753801,Foundation to Promote Open Society,COMMUNITYartCENTERmannheim,,Laurentiusstrasse 16,,Mannheim,,GM,68167,34375,to support charitable and educational activities of Core Support for the COMMUNITYartCENTERmannheim
2020,263753801,Foundation to Promote Open Society,COMPAZ Centro de Recursos para la Paz,,Calle 75 5-59Piso 3,,Bogota,,CO,00472,200000,"to design and launch Bridges for Reconciliation, a network to promote and strengthen peace initiatives in Colombia"
2020,263753801,Foundation to Promote Open Society,Comunican SA,,Calle 103 No 69B-43 Torre 5,,Bogota,,CO,00000,24250,"to support investigative journalistic coverage of medicine access and innovation issues in Colombia in El Espectador, Colombia's second largest newspaper."
2020,263753801,Foundation to Promote Open Society,Consejo de Salud de Puerto Rico Inc,,PO Box 220,,Mercedita,PR,,00715,50000,"to provide behavioral services with a team of an outreacher, a clinical psychologist and a clinical social worker to reduce the burden of mental health problems due to the earthquake and constant aftershocks that the communities in the south of Puerto Rico are facing"
2020,263753801,Foundation to Promote Open Society,Constitutional Accountability Center,,1200 18th Street NW Suite 501,,Washington,DC,,20036,600000,to provide general support
2020,263753801,Foundation to Promote Open Society,Consumer Health Foundation,,1200 U St NW,,Washington,DC,,20009,100000,to support the Resourcing Radical Justice project's capacity building and grantmaking efforts to advance racial justice and center Black-led organizations within the philanthropic ecosystem
2020,263753801,Foundation to Promote Open Society,CooperAccion,,Jr Rio de Janeiro 373 Jesus Maria,,Lima,,PE,00000,100000,to provide general support
2020,263753801,Foundation to Promote Open Society,Coordinadora Paz para la Mujer,,PO Box 193008 San Juan PR,,San Juan,,RQ,00919-3008,150000,"to support feminist organizing efforts in Puerto Rico led by the Colectiva Feminista en Construccin, a fiscally sponsored project of the Grantee"
2020,263753801,Foundation to Promote Open Society,Cornell University,,130 E Seneca Street Suite 400,,Ithaca,NY,,14850,32500,to support the Cornell Center for the Death Penalty Worldwide to strengthen intersectional advocacy on women facing the death penalty by fostering new alliances between death penalty activists and the gender rights movement
2020,263753801,Foundation to Promote Open Society,Corporacion Comunidad de Juristas Akubadaura,,Calle 17 n 5-21 oficina 802A,,Bogota,,CO,00000,100000,to provide general support
2020,263753801,Foundation to Promote Open Society,Corporacion Con Tacto Local,,Carrera 7b 127a -80 Apto 502,,Cundinamarca,,CO,110121,20000,to support the creation of a collaborative methodology to verify the impact of corruption in land use planning in Colombia
2020,263753801,Foundation to Promote Open Society,Corporacion Humanas - Centro Regional de Derechos,,Carrera 7 No 33-49 oficina 201,,Bogota,,CO,00000,50000,to support the Grantee's work on economic justice in Colombia
2020,263753801,Foundation to Promote Open Society,Corporacion Humanas - Centro Regional de Derechos,,Carrera 7 No 33-49 oficina 201,,Bogota,,CO,00000,47500,"to support advocacy towards alternatives to the incarceration of women by promoting human rights and public health perspectives, as opposed to a punitive approach"
2020,263753801,Foundation to Promote Open Society,Corporacion JustLabs,,Calle 63 3-12 Suite 303,,Bogota,,CO,00000,150000,"to support reflection and strategizing on retooling the human rights movement, to benefit victims of human rights violations by enabling human rights organizations to respond more effectively to the current challenges and opportunities"
2020,263753801,Foundation to Promote Open Society,Corporacion Los Publicos,,Carrera 8 Bis 32B-36 piso 1 Las V,,Pereira,,CO,660001,20000,to support data production and reports to inform the public about corruption in the Colombian state of Choc
2020,263753801,Foundation to Promote Open Society,Corporacion Manos Visibles,,Street 38 15-67,,Bogota,,CO,00000,80000,"to survey and coach several afro and indigenous, women-led organizations in the Pacific region of Colombia in order to improve water, health, education, and other community resources"
2020,263753801,Foundation to Promote Open Society,Corporacion Movilizatorio,,Cr 23 80-42,,Bogota,,CO,11001000,80000,to provide general support
2020,263753801,Foundation to Promote Open Society,Corporacion Mujeres Al Borde,,ac 45 d 19-68 apto 406,,Bogota,,CO,00000,30000,to provide general support
2020,263753801,Foundation to Promote Open Society,Corporacion Transparencia por Colombia,,Carrera 45A No 93-61,,Bogota,,CO,6100822,300000,to provide general support
2020,263753801,Foundation to Promote Open Society,Corporacion Viviendo,,Carrera 64 No 9 - 195,,Cali,,CO,00000,125627,"to support a locally-run, municipally-funded harm reduction program distributing sterile needles and syringes to people who inject drugs in Cali, Colombia"
2020,263753801,Foundation to Promote Open Society,Corporation Fernando Gonzalez - Otraparte,,Cra 43A n 27A Sur - 11,,Envigado,,CO,055422,40000,"to deepen efforts to improve the quality of citizen participation in areas such as immigration and citizen security in Medellin, Ccuta, and Bogot, Colombia"
2020,263753801,Foundation to Promote Open Society,CORRECTIV Recherchen fr die Gesellschaft gGmbH,,Huyssenallee 11,,Essen,,GM,45128,50000,to amplify CORRECTIV's response to disinformation amid the Covid-19 pandemic
2020,263753801,Foundation to Promote Open Society,Council for the Development of Social Science Rese,,Avenue Cheikh Anta Diop X Canal IV,,Dakar,,SG,00000,107500,to provide general support
2020,263753801,Foundation to Promote Open Society,Council for the Development of Social Science Rese,,Avenue Cheikh Anta Diop X Canal IV,,Dakar,,SG,00000,60000,"to provide support for a special fund for the Executive Secretary Godwin Murunga, in order to enhance his ability to further the charitable and educational work of the Council for Development of Social Science Research in Africa"
2020,263753801,Foundation to Promote Open Society,Counter Culture Labs,,Omni Oakland Commons 4799 Shattuck,,Oakland,CA,,94609,24500,"to strengthen Open Insulin Project's organizational and financial capacity to develop the first community owned and managed, small-scale insulin production"
2020,263753801,Foundation to Promote Open Society,Counterpoints Arts,,Unit 23Hoxton Works128 Hoxton Stre,,London,,OC,N1 6SH,125000,to support Counterpoints Arts Popular Culture and Social Change Initiative
2020,263753801,Foundation to Promote Open Society,Covenants Watch,,4F No 97-1 Jen-Ai Road Section,,Taipei City,,TW,00000,110000,to provide general support
2020,263753801,Foundation to Promote Open Society,Craig Newmark Graduate School of Journalism CUNY F,,219 West 40th Street,,New York,NY,,10018,20000,to support the Grantee's Center for Community Media
2020,263753801,Foundation to Promote Open Society,Creating Resources for Empowerment and Action Inc,,310 Riverside Drive 2701,,New York,NY,,10025,550000,to provide general support
2020,263753801,Foundation to Promote Open Society,Creative Time Inc,,59 East 4th Street 6th Floor,,New York,NY,,10003,200000,to provide general support
2020,263753801,Foundation to Promote Open Society,Criola,,Avenue Presidente Vargas 482 mezza,,Rio de Janeiro,,BR,20.071-909,95000,to provide general support
2020,263753801,Foundation to Promote Open Society,Crisis Action Inc,,1441 L Street NW 12th Floor Washi,,Washington DC,WA,,20005,100000,to support its coordination of US campaigning and advocacy on the conflict in Yemen
2020,263753801,Foundation to Promote Open Society,Crisis Action Limited,,Audrey House 16-20 Ely Place,,London,,OC,EC1N 6SN,410676,"to support advocacy efforts in the UK and Europe on MENA issues, including Yemen and Syria in particular"
2020,263753801,Foundation to Promote Open Society,Criterion Institute Inc,,81 Church Hill Rd,,Haddam,CT,,06438,25000,"to promote the relief of the poor, distressed and underprivileged by continuing to engage local partners and collaboratively plan the implementation of finance as a tool to address gender-based violence for women in East Africa"
2020,263753801,Foundation to Promote Open Society,Crude Accountability Incorporated,,PO Box 2345,,Alexandria,VA,,22301,100000,"to research, document, and publicize cases of the disappeared in Eurasia"
2020,263753801,Foundation to Promote Open Society,Crude Accountability Incorporated,,PO Box 2345,,Alexandria,VA,,22301,139340,to conduct research and advocacy about western financial flows into the extractive industries sector Eurasia
2020,263753801,Foundation to Promote Open Society,CTRC-Crimean Tatar Resource Center,,51B Bogdana Khmelnitskogo street o,,Kiev,,UP,01030,45000,to provide general support
2020,263753801,Foundation to Promote Open Society,Culture and Media Education Foundation,,9F Fu Tak Building 365 Hennessy R,,Wanchai,,HK,00000,200000,to support the grantee's counter disinformation programs through public education efforts and response system development
2020,263753801,Foundation to Promote Open Society,Culture Resource -- Al Mawred Al Thaqafy,,19 Square Sainctelette,,Brussels,,BE,1000,393750,to provide general support
2020,263753801,Foundation to Promote Open Society,Culture Resource -- Al Mawred Al Thaqafy,,19 Square Sainctelette,,Brussels,,BE,1000,350000,to provide general support
2020,263753801,Foundation to Promote Open Society,Culture Resource -- Al Mawred Al Thaqafy,,19 Square Sainctelette,,Brussels,,BE,1000,400000,to provide general support
2020,263753801,Foundation to Promote Open Society,CUNY School of Law Foundation Inc,,2 Court Square 5th floor,,Long Island City,NY,,111014356,100000,to support the Creating Law Enforcement Accountability and Responsibility project at CUNY School of Law
2020,263753801,Foundation to Promote Open Society,Daem Observatory for Consultation and Training,,Gardens St Building no 80 5th fl,,Amman,,JO,00000,183750,to protect the rights of Syrian refugees and host community members in Jordan through grassroots legal and administrative assistance provided by community facilitators and legal consultants
2020,263753801,Foundation to Promote Open Society,Daily Kos Education Fund,,436 14th Street Suite 1500,,Oakland,CA,,94612,622000,to support the Grantee's Democratizing Philanthropy Project and Community Sponsorship Campaign Series
2020,263753801,Foundation to Promote Open Society,Dalit Empowerment Campaign Nepal,,Gorkha District Palungtar Munici,,Palungtar,,NP,00000,7829,to educate marginalized communities about laws and policies and empower them to claim their legal entitlements
2020,263753801,Foundation to Promote Open Society,Dalit Feminist Upliftment Organization (DAFUO),,Gulariya Municiapality Ward no6,,Bardiya,,NP,00000,27000,to support the grantee's advocacy work for the reintegration of returning migrant women and the justice of women
2020,263753801,Foundation to Promote Open Society,Dalit Sarokar Manch Nepal (DSM),,Kanchanrup - Municipality 5,,Saptari,,NP,00000,45897,to support and mobilize dalit rights groups for advocacy and accountability of better delivery of public services at the local level
2020,263753801,Foundation to Promote Open Society,Dalit Women Right Forum Nepal (DWRF-NEPAL) Kailali,,Buspark Kailali District,,Dhangadhi,,NP,4,25000,to support the grantee's advocacy work for women's justice
2020,263753801,Foundation to Promote Open Society,Damayan Migrant Workers Association,,406 West 40th Street 3rd Floor,,New York,NY,,10018,25000,to provide general support
2020,263753801,Foundation to Promote Open Society,Daniel Carl Torsch Foundation,,4501 Ebenezer Rd,,Nottingham,MD,,21236,25000,to provide general support
2020,263753801,Foundation to Promote Open Society,Data & Society Research Institute,,228 Park Ave S PMB 83075,,New York,NY,,100031502,325000,"to research public implications of technologies in key areas related to rights, accountability, and justice"
2020,263753801,Foundation to Promote Open Society,DC Central Kitchen,,425 Second Street NW,,Washington,DC,,20001,30000,"to provide healthy meals and produce for children, adults, seniors, and families in Wards 7 and 8 whose food security has been jeopardized by COVID-19"
2020,263753801,Foundation to Promote Open Society,De Balie,,Kleine Gartmanplantsoen 10,,Amsterdam,,NL,1017 RR,59000,to include new voices in online debates during the ongoing Covid-19 crisis
2020,263753801,Foundation to Promote Open Society,De Balie,,Kleine Gartmanplantsoen 10,,Amsterdam,,NL,1017 RR,50000,to support developing of a capacity building program for civic leaders and experts from Eurasia who are running and consulting public spaces and to fund a seminar for 30 participants
2020,263753801,Foundation to Promote Open Society,Deaf Association of Rapti,,Tulsipur sub metropolitan city ward,,Dang,,NP,00000,6927,to support access to justice for disabled people at the community level of 2 municipalities of Dang district
2020,263753801,Foundation to Promote Open Society,Death Penalty Information Center,,1701 K Street NWSuite 205,,Washington,DC,,20006,50000,to provide general support
2020,263753801,Foundation to Promote Open Society,Death Penalty Information Center,,1701 K Street NWSuite 205,,Washington,DC,,20006,100000,to provide general support
2020,263753801,Foundation to Promote Open Society,Defender Association of Philadelphia,,1441 Sansom Street,,Philadelphia,PA,,19102,100000,to support the Pennsylvania Capital Representation Project and its efforts to extend technical assistance to capital litigation teams nationally as well as to continue their post-conviction work in Pennsylvania
2020,263753801,Foundation to Promote Open Society,Define American,,822 E Broadway,,Louisville,KY,,40204,150000,to provide general support
2020,263753801,Foundation to Promote Open Society,Delegacio Fundacio ICEERS,,Sepulveda 65 baixos 2,,Barcelona,,SP,08015,150000,to provide program support to the harm reduction program Metzineres
2020,263753801,Foundation to Promote Open Society,Democracy 21 Education Fund,,2000 Massachusetts Ave NW,,Washington,DC,,20036,65000,to provide general support
2020,263753801,Foundation to Promote Open Society,Democracy for the Arab World Now,,22019 Eastcreek Drive,,Ashburn,VA,,20148,25000,to support the launch of a virtual platform which will promote democracy and rule of law in MENA
2020,263753801,Foundation to Promote Open Society,Demos A Network for Ideas and Action Ltd,,80 Broad St 4th Floor,,New York,NY,,10001,750000,to provide general support
2020,263753801,Foundation to Promote Open Society,Demos A Network for Ideas and Action Ltd,,80 Broad St 4th Floor,,New York,NY,,10001,200000,to support the Grantee's work to remove barriers to voting and expand the electorate
2020,263753801,Foundation to Promote Open Society,Demos A Network for Ideas and Action Ltd,,80 Broad St 4th Floor,,New York,NY,,10001,650000,to provide general support
2020,263753801,Foundation to Promote Open Society,Derecho Ambiente y Recursos Naturales (DAR),,Calle Cartagena 130,,Pueblo Libre,,PE,15084,100000,to provide technical support to communities in the Peruvian Amazon to develop social impact investments
2020,263753801,Foundation to Promote Open Society,Derecho Ambiente y Recursos Naturales (DAR),,Calle Cartagena 130,,Pueblo Libre,,PE,15084,240000,to provide general support
2020,263753801,Foundation to Promote Open Society,Designing Justice Designing Spaces,,351 15th Street,,Oakland,CA,,94612,150000,to resource the first stages of 'restorative' real estate development to activate blighted spaces and permanently shut down jails and prisons through Designing Justice + Designing Spaces Concept Development Fund
