tax_year,filer_ein,filer_name,recipient_name,recipient_ein,recipient_address1,recipient_address2,recipient_city,recipient_state,recipient_country,recipient_postal,amount,purpose
2023,137029285,OPEN SOCIETY INSTITUTE,MINORITY RIGHTS GROUP INTERNATIONAL,,54 COMMERCIAL STREET,,LONDON,,UK,E1 6LT,455674,TO SUPPORT AN INITIATIVE TO ENHANCE ACCOUNTABILITY AND RULE OF LAW IN SOUTH ASIA
2023,137029285,OPEN SOCIETY INSTITUTE,PERHIMPUNAN BANTUAN HUKUM DAN HAK ASASI MANUSIA IN,,JL HAYAM WARUK NO 4 SX-TX KEBON,KELAPA GAMBIR,JAKARTA,,ID,PUSAT 10120,25000,TO ENCOURAGE ACCESS TO JUSTICE THROUGH COMMUNITY-BASED PARALEGAL EDUCATION AND TRAINING AS DEFENDERS OF CLIMATE JUSTICE
2023,137029285,OPEN SOCIETY INSTITUTE,CEE BANKWATCH NETWORK,,HERMANOVA 1088/8,,PRAGUE,,EZ,170 00,300000,TO SUPPORT THE CREATION AND DISSEMINATION OF INFORMATION REGARDING BEST PRACTICES AND OTHER IMPORTANT CONSIDERATIONS TO LOCAL STAKEHOLDERS IN ORDER TO SUPPORT A JUST ENERGY TRANSITION IN THE CENTRAL AND EASTERN EUROPE REGION
2023,137029285,OPEN SOCIETY INSTITUTE,CENTRUL DE INFORMATII UNIVERSITARE,,STR PUSKIN 16,,CHISINAU,,MD,MD 2012,300000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,INSTITUTE FOR EUROPEAN POLICIES AND REFORM,,90 BUCURETI STREET OF 20,,CHIINAU,,MD,00000,216000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,INTERNATIONAL CHILD RIGHTS CENTER,,901 DAEWO-BLD 30 SAEMUNAN-RO 3-GIL,JONGNO-GU,SEOUL,,KS,00000,250000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,THE INTERNATIONAL INSTITUTE FOR STRATEGIC STUDIES,,ARUNDEL HOUSE 6 TEMPLE PLACE,,LONDON,,UK,WC2R 2PG,600000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,IT FOR CHANGE,,1224 37C AVENUE,,EDMONTON,,CA,T6T0E5,450000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO,,27 KINGS COLLEGE CIRCLE,,TORONTO,,CA,M5S 1A1,900000,TO SUPPORT THE CITIZENS LABS WORK ON RESEARCHING ISSUES AROUND HUMAN RIGHTS AND THE DIGITAL SPACE
2023,137029285,OPEN SOCIETY INSTITUTE,CANADIAN SHAREHOLDER ASSOCIATION FOR RESEARCH AND,,SUITE 510 1155 ROBSON STREET,,VANCOUVER,,CA,V6E 1B5,400000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,EL CENTRO DE ESTUDIOS LEGALES Y SOCIALES (CELS),,PIEDRAS 547 1 PISO,,CIUDAD DE BUENOS AIRES,,AR,C1070AAK,350000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,INTERNATIONAL ECONOMIC ASSOCIATION,,66 CHEMIN MIRASSOU,,LONS,,FR,64140,250000,TO CREATE MORE EQUITABLE REPRESENTATION OF WOMEN IN ECONOMICS
2023,137029285,OPEN SOCIETY INSTITUTE,STICHTING LIGHTHOUSE REPORTS,,VAN BEECK CALKOENLAAN 5,,BUNNIK,,NL,3981 EL,625000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,RED EN DEFENSA DE LOS DERECHOS DIGITALES AC,,SAN RAMON 14 COLONIA DEL VALLE,,MEXICO CITY,,MX,03100,154000,TO MONITOR THE USE OF EMERGING TECHNOLOGIES IN MIGRATION MANAGEMENT BY SUPPORTING TRANSNATIONAL RESEARCH AND INFORMATION SHARING CHANNELS
2023,137029285,OPEN SOCIETY INSTITUTE,FEDERATION FOR INNOVATION IN DEMOCRACY EUROPE,,RUE GILLON 53 SAINT-JOSSE-TEN-NOODE,,BRUSSELS,,BE,1210,240000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,UNIVERSITY OF ESSEX,,WIVENHOE PARK,,COLCHESTER,,UK,CO4 3SQ,200000,TO SUPPORT THE HUMAN RIGHTS CENTRE TO ESTABLISH AND MANAGE A MULTISTAKEHOLDER COALITION THAT PROMOTES A HUMAN RIGHTS-BASED APPROACH TO COMBATING ISLAMOPHOBIA AND ANTI-MUSLIM DISCRIMINATION THAT RESULTS FROM THE SECURITIZATION OF MUSLIM COMMUNITIES
2023,137029285,OPEN SOCIETY INSTITUTE,UNIVERSITY OF YORK,,HESLINGTON,,YORK,,UK,YO10 5DD,385000,"TO SUPPORT THE CENTRE FOR APPLIED HUMAN RIGHTS TO MANAGE A FELLOWSHIP FOR HUMAN RIGHTS DEFENDERS AT-RISK AND TO DEVELOP ITS KNOWLEDGE EXCHANGE RELATED TO HUMAN RIGHTS DEFENDERS THROUGH WORKSHOPS, CONFERENCES, AND PAPER SERIES"
2023,137029285,OPEN SOCIETY INSTITUTE,INSTITUTE OF ECONOMIC ADMINISTRATIVE AND ACCOUNTI,,AV PRESIDENTE ANTONIO CARLOS 6627,FLOOR 2ND BUIL,BELO HORIZONTE,,BR,31270-901,75000,"TO PROVIDE RESEARCH ABOUT FISCAL POLICY AND ITS IMPLICATIONS FOR SOCIETY AND THE ECONOMY TO POLICY-MAKERS, CIVIL SOCIETY ORGANIZATIONS, AND CITIZENS"
2023,137029285,OPEN SOCIETY INSTITUTE,LAPIS MIDDLE EAST AND AFRICA FZ LLC,,OFFICE 810 LEVEL 8 BURJ DAMAN DIFC,,DUBAI,,AE,00000,1287600,TO IMPROVE ACCESS TO BASIC EDUCATION FOR UNSERVED AND UNDERSERVED CHILDREN IN AFGHANISTAN
2023,137029285,OPEN SOCIETY INSTITUTE,EQUIDEM CHARITY,,KEMP HOUSE 160 CITY ROAD,,LONDON,,UK,EC1V 2NX,300000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,PROYECTO DE DERECHOS ECONOMICOS SOCIALES Y CULTURA,,ZAMORA 169 DESPACHO B2,,MEXICO CITY,,MX,06140,350000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,WE ARE PURPOSEFUL LTD,,STUDIO 3B BLUE HOUSE YARD 5 RIVER,PARK ROAD,LONDON,,UK,N22 7TB,592500,"TO SET UP A FUND THAT RESOURCES AND AMPLIFIES THE CRITICAL CONTRIBUTIONS OF GIRLS AND GENDER EXPANSIVE YOUNG PEOPLE WORKING TO RECLAIM DEMOCRACY AND COUNTER AUTHORITARIANISM, IN AND BEYOND THE GENERATION EQUALITY FORUM PROCESS"
2023,137029285,OPEN SOCIETY INSTITUTE,OPEN SOCIETY FOUNDATION FOR ALBANIA,,RR QEMAL STAFA P120/2,,TIRANA,,AL,00000,1500000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,KURAWAL FOUNDATION,,WEWORK 108 GAMA TOWER 33RD FLOOR JL,HR RASUNA,SOUTH JAKARTA,,ID,12940,3200000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,INTERNATIONAL DEVELOPMENT ECONOMICS ASSOCIATES,,C/O CRITCHLEYS LLP BEAVER HOUSE,23/28 HYTHE BRIDGE,OXFORD,,UK,OX1 2EP,1250000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,CHATHAM HOUSE,,10 ST JAMESS SQUARE,,LONDON,,UK,SW1Y 4LE,600000,"TO SUPPORT TWO THINK TANK CONVENINGS ON REIMAGINING GLOBAL GOVERNANCE AND TO PROVIDE PROGRAMMATIC SUPPORT TO ADVANCE THE GRANTEES WORK ON THE ENVIRONMENT, MULTILATERALISM, THE ADVANCEMENT OF DEMOCRACY, AND SECURITY, PEACE, AND RESPONSES TO CONFLICT"
2023,137029285,OPEN SOCIETY INSTITUTE,FOCUS ON THE GLOBAL SOUTH,,19 MAGINHAWA ST UP VILLAGE DILIMAN,,QUEZON CITY,,RP,1104,83334,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,NORWEGIAN HUMAN RIGHTS FUND,,PO BOX 6890 ST OLAVS PLASS,,OSLO,,NO,00000,850000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,FUNDACION PARA LA EDUCACION SUPERIOR Y EL DESARROL,,CALLE 78 N 9-91,,BOGOTA,,CO,00000,398000,TO SUPPORT EVENTS WITH ACADEMIA AND CIVIL SOCIETY TO STRENGTHEN LATIN AMERICAN COORDINATION AND ALIGNMENT ON INTERNATIONAL TAXATION TO ACHIEVE MORE EQUITABLE AND SUSTAINABLE GLOBAL TAX STANDARDS
2023,137029285,OPEN SOCIETY INSTITUTE,FUNDACION NUEVA DEMOCRACIA (TRIBU),,LA CAPITANIA 70 OFICINA S-07,,LAS CONDES SANTIAGO,,CI,7580009,425000,TO SUPPORT THE DEVELOPMENT OF PRODUCTIVE TRANSFORMATION STRATEGIES FOR THREE TERRITORIES IN CHILE
2023,137029285,OPEN SOCIETY INSTITUTE,SLEEPING GIANTS BRASIL,,AV GUIDO CALOI 1000 BLOCO 5 - 4,ANDAR,SAO PAULO,,BR,05802-140,22000,"TO SUPPORT THE DEVELOPMENT OF DIGITAL PLATFORMS' ACCOUNTABILITY THROUGH MULTI-STAKEHOLDER CONSULTATIONS, TO PROTECT INFORMATION AS A PUBLIC GOOD, SAFEGUARDING FREEDOM OF EXPRESSION, AND OTHER HUMAN RIGHTS."
2023,137029285,OPEN SOCIETY INSTITUTE,TAX JUSTICE NETWORK,,C/O GODFREY WILSON LTD 5TH FLOOR,MARINER HOUSE 6,BRISTOL,,UK,BS1 4QD,300000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,YAYASAN CELIOS PENCERAH BANGSA,,BRAJAN DESA/KELURAHAN WONOKROMO KEC,PLERET,KABUPATEN BANTUL,,ID,55791,175000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,ARENA FOR JOURNALISM IN EUROPE,,KEIZERSGRACHT 391 A,,AMSTERDAM,,NL,1016 EJ,150000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,ASSOCIAZIONE PER GLI STUDI GIURIDICI SULL'IMMIGRAZ,,VIA GERDIL 7,,TORINO,,IT,10152,185000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,MIGRANT RIGHTS CENTRE IRELAND,,13 LOWER DORSERT STREET,,DUBLIN,,EI,1,300000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,FRIENDS OF THE EARTH EUROPE,,RUE DEDIMBOURG 26,,BRUSSELS,,BE,1050,300000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,INTERSOS,,VIA ANIENE 26/A,,ROME,,IT,00198,150000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,THE BUREAU OF INVESTIGATIVE JOURNALISM,,124 FINCHLEY ROAD,,LONDON,,UK,NW3 5JS,500000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,FORENSIS EV,,ZOSSENERSTR 55 58 AUFGANG D,,BERLIN,,GM,10961,210000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,GLOBAL FORUM FOR MEDIA DEVELOPMENT AISBL,,ROND POINT SCHUMAN 6 BOX 5,,BRUSSELS,,BE,1040,191700,TO PROVIDE SUPPORT AND RECOURSE FOR INDEPENDENT MEDIA SUBJECT TO PLATFORM-RELATED CENSORSHIP
2023,137029285,OPEN SOCIETY INSTITUTE,REPORTERS WITHOUT BORDERS,,CS 90247 CEDEX 02,,PARIS,,FR,75083,300000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,TAIWAN EQUALITY CAMPAIGN,,10 A NO 273 SECTION 3 ROOSEVELT RD,DAAN DIST,TAIPEI CITY,,TW,10647,400000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,ASSOCIATION SHERPA,,80 QUAI DE JEMMAPES,,PARIS,,FR,75010,450000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,FUNDACION PARA LA EDUCACION SUPERIOR Y EL DESARROL,,CALLE 78 N 9-91,,BOGOTA,,CO,00000,87000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,TREND ASIA FOUNDATION,,CEO SUITE AXA TOWER 45TH FLOOR JL,PROF DR SATR,JAKARTA,,ID,12940,350000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,THIRD WORLD NETWORK BERHAD,,131 JALAN MACALISTER,,PENANG,,MY,10400,400000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,SUARA INISIATIF SDN BHD (SUARAM),,B-G-15 AVENUE 8 BUSINESS CENTRE,JALAN SUNGAI JERN,PETALING JAYA,,MY,46050,285000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,ASIAN FORUM FOR HUMAN RIGHTS AND DEVELOPMENT (FORU,,SPD BUILDING 3RD FLOOR 79/2,KRUNGTHONBURI ROAD,BANGKOK,,TH,10600,300000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,IDEAS POLICY RESEARCH BERHAD,,THE LOWER PENTHOUSE WISMA HANG SAM,1 JALAN HANG L,KUALA LUMPUR,,MY,50000,110000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,YAYASAN CELIOS PENCERAH BANGSA,,BRAJAN DESA/KELURAHAN WONOKROMO KEC,PLERET,KABUPATEN BANTUL,,ID,55791,400000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,INVESTIGATE EUROPE GEMEINNTZIGE SCE MBH,,GLOGAUER STR 21,,BERLIN,,GM,10999,300000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,ASIA DEMOCRACY NETWORK,,100 CHEONGGYECHEONRO JUNGGU,SIGNATURE TOWER WES,SEOUL,,KS,04542,1978500,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,FAIRSHARE EDUCATIONAL FOUNDATION,,RUNWAY EAST 2 WHITECHAPEL ROAD,,LONDON,,UK,E1 1EW,150000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,CLEAN CLOTHES CAMPAIGN,,PO BOX 11584,,AMSTERDAM,,NL,1012 RT,400000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,FINANCE UNCOVERED,,SUITE 319 THE PILL BOX 115 COVENTRY,STREET,LONDON,,UK,E2 6GG,450000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,AMNESTY INTERNATIONAL LIMITED,,PETER BENENSON HOUSE 1 EASTON,STREET,LONDON,,UK,WC1X ODW,300000,TO CARRY OUT ADVOCACY ON HUMAN RIGHTS ISSUES AND PROTECT HUMAN RIGHTS DEFENDERS IN SOUTH ASIA
2023,137029285,OPEN SOCIETY INSTITUTE,FREEDOM VOICES NETWORK,,5 RUE DE CHARONNE,,PARIS,,FR,75011,470000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,TRANSITION CITOYENNE,,14 PASSAGE DUBAIL,,PARIS,,FR,75010,100000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,THE INSTITUTE FOR PUBLIC POLICY RESEARCH,,14 BUCKINGHAM ST 4TH FLOOR,,LONDON,,UK,WC2N 6DF,590000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,PERKUMPULAN LEMBAGA BANTUAN HUKUM MASYARAKAT (LBHM,,TEBET TIMUR DALAM VI E NO 3 TEBET,,JAKARTA SELATAN,,ID,12820,50000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,RACI CANADA,,2300 YONGE STREET SUITE 1600,,TORONTO,,CA,M4P 1E4,50000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,ASYLUM AID,,DERRY HOUSE 20 PENFOLD STREET,,LONDON,,UK,NW8 8HJ,300000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,INVESTIGATIVE REPORTING PROJECT ITALY,,VIALE XXII APRILE 26,,ROME,,IT,00161,450000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,CENTRO DE JORNALISMO INVESTIGATIVO,,RUA VITORINO CARMILO 453 CASA 02 -,BARRA FUNDA,SAO PAULO,,BR,CEP 01153-000,300000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,UNIVERSITY OF THE WITWATERSRAND,,BOX X2 WITS 2050,,JOHANNESBURG,,SF,00000,54353,"TO SUPPORT THE WITS CENTRE FOR JOURNALISM TO ADVANCE KNOWLEDGE OF INVESTIGATIVE REPORTING ACROSS A VARIETY OF THEMATIC AREAS INCLUDING THE ENVIRONMENT, HEALTH, GENDER, USE OF AI IN MEDIA, AS WELL AS MEDIA SECURITY, SAFETY AND SUSTAINABILITY THROUGH MULTI-YEAR SUPPORT TO THE ANNUAL AFRICAN INVESTIGATIVE JOURNALISM CONFERENCE"
2023,137029285,OPEN SOCIETY INSTITUTE,WRITERS & SCHOLARS EDUCATIONAL TRUST,,HAYSMACINTYRE LLP THAMES EXCHANGE,10 QUEEN STREET,LONDON,,UK,EC4R 1AG,300000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,PROJECT EVERYONE,,138 PORTOBELLO RD,,LONDON,,UK,W11 2DZ,750000,TO SUPPORT THE GRANTEES WORK ON ACHIEVING THE SUSTAINABLE DEVELOPMENT GOALS (SDGS) BY LAUNCHING A CAMPAIGN FOR GLOBAL LEADERS AND KEY INSTITUTIONS TO MOBILIZE FINANCIAL SUPPORT FOR DEVELOPING AND EMERGING ECONOMIES TO AVERT A DEVELOPMENT AND CLIMATE CATASTROPHE
2023,137029285,OPEN SOCIETY INSTITUTE,CRISIS ACTION LIMITED,,AUDREY HOUSE 16-20 ELY PLACE,,LONDON,,UK,EC1N 6SN,1000000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,FUNDACION KARISMA,,TRANSVERSAL 22 A NO 59- 44 PISO 1,,BOGOTA,,CO,00000,450000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,ABILITY BEYOND BORDERS,,44 PRIORY PARK ROAD,,LONDON,,UK,NW6 7UN,300000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,LATIN AMERICAN NETWORK FOR ECONOMIC AND SOCIAL RIG,,JR MARISCAL MILLER 2622,,LINCE,,PE,00000,70000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,EUROPEAN CENTER FOR NOT-FOR-PROFIT LAW STICHTING,,RIVIERVISMARKT 5,,THE HAGUE,,NL,2513 AM,500000,TO PROVIDE GENERAL SUPPORT.
2023,137029285,OPEN SOCIETY INSTITUTE,TAX JUSTICE NETWORK-AFRICA,,GEORGE PADMORE RIDGE 2ND FL WING B,GEORGE PADMOR,NAIROBI,,KE,00000,450000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,ALLIANCE OF INDIGENOUS PEOPLES OF THE ARCHIPELAGO,,JL TEBET TIMUR DALAM RAYA NO 11 A,EAST TEBET,TEBET,,ID,12820,100000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,FOXGLOVE LEGAL COMMUNITY INTEREST COMPANY,,INTERNATIONAL HOUSE 36-38 CORNHILL,,LONDON,,UK,EC3V 3NG,1665000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,PRIVACY INTERNATIONAL,,62 BRITTON STREET,,LONDON,,UK,EC1M 5UY,1000000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,KING'S COLLEGE LONDON,,STRAND BUILDING STRAND CAMPUS,,LONDON,,UK,WC2R 2LS,300000,"TO SUPPORT THE DEVELOPMENT OF EDUCATION MODULES THAT SPEAK TO YOUNG WOMEN, HUMAN RIGHTS DEFENDERS, AND CLIMATE ACTIVISTS"
2023,137029285,OPEN SOCIETY INSTITUTE,JX FUND GGMBH,,POSTFACH 304108,,BERLIN,,GM,10756,125000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,MEDIA LEGAL DEFENCE INITIATIVE,,HOLBORN GATE 330 HIGH HOLBORN,,LONDON,,UK,WC1V 7QH,205000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,ARTICLE 19,,2ND FLOOR THE MARKET BUILDING 72-82,ROSEBERY AVE,LONDON,,UK,EC1R 4RW,250000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,OXFAM BRASIL,,AVENIDA PEDROSO DE MORAIS 272 8,ANDAR,SAO PAULO,,BR,05420-000,220000,"TO BUILD A COLLECTIVE STRATEGY, IN ALLIANCE WITH OTHER CIVIL SOCIETY ORGANIZATIONS, THAT PROMOTES TAX POLICIES THAT CHAMPION SOCIAL JUSTICE AND HUMAN RIGHTS IN BRAZIL AND LATIN AMERICA"
2023,137029285,OPEN SOCIETY INSTITUTE,ALL THE CITIZENS LTD,,THE OLD WORKSHOP 1 ECCLESALL ROAD,SOUTH,SHEFFIELD,,UK,S11 9PA,250000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,EUROPEAN NETWORK ON DEBT AND DEVELOPMENT,,RUE DEDIMBOURG 18-26,,BRUSSELS,,BE,1050,1640000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,TRANSNATIONAL INSTITUTE (TNI),,DE WITTENSTRAAT 25,,AMSTERDAM,,NL,1052 AK,500000,"TO SUPPORT THE WORK OF NOOR, A FISCALLY-SPONSORED PROJECT OF THE GRANTEE, ON GENDER JUSTICE AND THE ADVANCEMENT OF FEMINIST PROPOSALS"
2023,137029285,OPEN SOCIETY INSTITUTE,CHRISTIAN AID,,35 LOWER MARSH,,LONDON,,UK,SE1 7RL,150000,TO USE THE OCCASION OF THE IMFS 16TH QUOTA REVIEW TO INCREASE THE VOICE AND REPRESENTATION OF THE GLOBAL SOUTH IN INTERNATIONAL ECONOMIC DECISION-MAKING
2023,137029285,OPEN SOCIETY INSTITUTE,TERRA DE DIREITOS,,RUA EBANO PEREIRA 44 - SALA 905,,CURITIBA,,BR,80410-240,400000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,STICHTING ONDERZOEK MULTINATIONALE ONDERNEMINGEN (,,SARPHATISTRAAT 30,,AMSTERDAM,,NL,1018,600000,TO SUPPORT ESTABLISHING A RESEARCH FUND TO ADVANCE EDUCATION ON MONOPOLY POWER AND MARKET CONCENTRATION BY BUILDING A VIBRANT AND EFFECTIVE ANTI-MONOPOLY MOVEMENT
2023,137029285,OPEN SOCIETY INSTITUTE,NOVACT - INTERNATIONAL INSTITUTE FOR NONVIOLENT AC,,JUNTA DE COMERC 20 PRINCIPAL,,BARCELONA,,SP,08001,50000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,INDONESIAN LEGAL AID FOUNDATION,,JL DIPONEGORO NO 74 MENTENG,,JAKARTA PUSAT,,ID,10320,390660,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,FRONT LINE THE INTERNATIONAL FOUNDATION FOR THE P,,FIRST FLOOR AVOCA COURT TEMPLE ROAD,BLACKROCK,DUBLIN,,EI,A94 R7W3,352000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,MYANMAR NOW,,406/101 OVERTON ROAD,,WILLIAMS LANDING,,AS,3027,150000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,UNIVERSITY OF EXETER,,STOCKER ROAD,,EXETER,,UK,UK EX4 4PY,105000,"TO SUPPORT RESEARCH INTO MISINFORMATION AND HARMFUL CONTENT WITHIN THE MASTODON ECOSYSTEM TO PROTECT USERS INCLUDING MARGINALISED COMMUNITIES, BY EVALUATING THE EFFECTIVENESS OF DIFFERENT APPROACHES TO CONTENT MODERATION IN THE ECOSYSTEM"
2023,137029285,OPEN SOCIETY INSTITUTE,STICHTING NLNET,,SCIENCE PARK 400,,AMSTERDAM,,NL,1098 XH,300000,"TO SUPPORT THE OPEN SOCIAL MEDIA FUND TO CONTRIBUTE TO AN OPEN INFORMATION SOCIETY, AND A HEALTHIER AND MORE RESPONSIBLE TECHNOLOGY SPACE AS A WHOLE BY ENHANCING THE ECOSYSTEM OF OPEN AND DECENTRALIZED SOCIAL MEDIA"
2023,137029285,OPEN SOCIETY INSTITUTE,STICHTING IMPUNITY WATCH,,ALEXANDERVELD 5 2585 DB,,THE HAGUE,,NL,2585 DB,450000,TO SUPPORT WORK AROUND VICTIM PARTICIPATION IN INTERNATIONAL JUSTICE SETTINGS AND KNOWLEDGE SHARING AND PEER-TO-PEER LEARNING ACROSS VICTIMS ORGANIZATIONS
2023,137029285,OPEN SOCIETY INSTITUTE,TAX JUSTICE NETWORK,,C/O GODFREY WILSON LTD 5TH FLOOR,MARINER HOUSE 6,BRISTOL,,UK,BS1 4QD,150000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,THE STOCKHOLM INTERNATIONAL PEACE RESEARCH INSTITU,,SIGNALISTGATAN 9,,SOLNA,,SW,SE-16972,250000,"TO PROTECT PEOPLE AGAINST SURVEILLANCE BY IMPROVING THE IMPLEMENTATION OF EXPORT CONTROLS RELATED TO SURVEILLANCE TECHNOLOGY THROUGH POLICY RESEARCH, GUIDANCE AND CAPACITY-BUILDING"
2023,137029285,OPEN SOCIETY INSTITUTE,ACCESS FOUNDATION,,DEL AMPM LA PAULINA 100 MTS NORTE Y,150 MTS SURES,SAN JOSE,,CS,00000,250000,TO PROVIDE GENERAL SUPPORT
2023,137029285,OPEN SOCIETY INSTITUTE,ASOCIACION TECNOLOGIA EDUCACION DESARROLLO INVE,,15 DE AGOSTO 823 ASUNCION PARAGUAY,,ASUNCION,,PA,00000,750000,"TO SUPPORT THE GRANTEE'S WORK IN SAFEGUARDING PRIVACY, FREEDOM OF EXPRESSION, AND OPEN ACCESS TO INFORMATION ONLINE, TO ENHANCE THE CAPACITY OF ACTORS IN THE REGION TO DEFEND AND PROMOTE THESE RIGHTS IN THE DIGITAL SPHERE"
